timestamp,ueImsiComplete,plmId,nrCellId,dlAvailablePrbs,ulAvailablePrbs,qci,dlPrbUsage,ulPrbUsage,TB.TotNbrDl.1,TB.TotNbrDlInitial,TB.TotNbrDlInitial.Qpsk,TB.TotNbrDlInitial.16Qam,TB.TotNbrDlInitial.64Qam,RRU.PrbUsedDl,TB.ErrTotalNbrDl.1,QosFlow.PdcpPduVolumeDL_Filter,CARR.PDSCHMCSDist.Bin1,CARR.PDSCHMCSDist.Bin2,CARR.PDSCHMCSDist.Bin3,CARR.PDSCHMCSDist.Bin4,CARR.PDSCHMCSDist.Bin5,CARR.PDSCHMCSDist.Bin6,L1M.RS-SINR.Bin34,L1M.RS-SINR.Bin46,L1M.RS-SINR.Bin58,L1M.RS-SINR.Bin70,L1M.RS-SINR.Bin82,L1M.RS-SINR.Bin94,L1M.RS-SINR.Bin127,DRB.BufferSize.Qos,DRB.MeanActiveUeDl,TB.TotNbrDl.1.UEID,TB.TotNbrDlInitial.UEID,TB.TotNbrDlInitial.Qpsk.UEID,TB.TotNbrDlInitial.16Qam.UEID,TB.TotNbrDlInitial.64Qam.UEID,TB.ErrTotalNbrDl.1.UEID,QosFlow.PdcpPduVolumeDL_Filter.UEID,RRU.PrbUsedDl.UEID,CARR.PDSCHMCSDist.Bin1.UEID,CARR.PDSCHMCSDist.Bin2.UEID,CARR.PDSCHMCSDist.Bin3.UEID,CARR.PDSCHMCSDist.Bin4.UEID,CARR.PDSCHMCSDist.Bin5.UEID,CARR.PDSCHMCSDist.Bin6.UEID,L1M.RS-SINR.Bin34.UEID,L1M.RS-SINR.Bin46.UEID,L1M.RS-SINR.Bin58.UEID,L1M.RS-SINR.Bin70.UEID,L1M.RS-SINR.Bin82.UEID,L1M.RS-SINR.Bin94.UEID,L1M.RS-SINR.Bin127.UEID,DRB.BufferSize.Qos.UEID,DRB.UEThpDl.UEID,DRB.UEThpDlPdcpBased.UEID
100,00003,111,6,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
100,00010,111,6,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
100,00014,111,6,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
200,00010,111,6,139,139,1,60,0,389,285,287,55,47,84,104,129974,277,10,52,14,36,0,53,18,85,145,49,39,0,261606,3,318,263,216,55,47,55,127390,82.134107,206,10,52,14,36,0,0,0,85,145,49,39,0,32974,4773.294911,7960.000000
200,00005,111,6,139,139,1,60,0,389,285,287,55,47,84,104,129974,277,10,52,14,36,0,53,18,85,145,49,39,0,261606,3,40,10,40,0,0,30,1292,1.928838,40,0,0,0,0,0,40,0,0,0,0,0,0,118947,25125.341708,4500.000000
200,00011,111,6,139,139,1,60,0,389,285,287,55,47,84,104,129974,277,10,52,14,36,0,53,18,85,145,49,39,0,261606,3,31,12,31,0,0,19,1292,1.879381,31,0,0,0,0,0,13,18,0,0,0,0,0,109685,18473.742826,4500.000000
300,00010,111,6,139,139,1,45,0,309,213,114,20,175,63,96,241117,71,43,18,37,140,0,39,2,12,84,82,90,0,263913,2,268,202,73,20,175,66,239043,62.276964,30,43,18,37,140,0,0,0,12,84,82,90,0,1108,6839.755864,14980.000000
300,00008,111,6,139,139,1,45,0,309,213,114,20,175,63,96,241117,71,43,18,37,140,0,39,2,12,84,82,90,0,263913,2,41,11,41,0,0,30,2074,1.980762,41,0,0,0,0,0,39,2,0,0,0,0,0,262805,25125.341708,5240.000000
400,00010,111,6,139,139,1,43,0,313,186,125,19,169,60,127,237807,125,0,3,42,143,0,78,0,15,57,28,135,0,743951,3,235,166,47,19,169,69,231769,53.564643,47,0,3,42,143,0,0,0,15,57,28,135,0,4439,7650.727660,6490.000000
400,00008,111,6,139,139,1,43,0,313,186,125,19,169,60,127,237807,125,0,3,42,143,0,78,0,15,57,28,135,0,743951,3,32,8,32,0,0,24,1628,4.666429,32,0,0,0,0,0,32,0,0,0,0,0,0,396066,25125.341708,5240.000000
400,00013,111,6,139,139,1,43,0,313,186,125,19,169,60,127,237807,125,0,3,42,143,0,78,0,15,57,28,135,0,743951,3,46,12,46,0,0,34,4410,3.072097,46,0,0,0,0,0,46,0,0,0,0,0,0,343446,12792.934027,5240.000000
500,00003,111,6,139,139,1,10,0,262,229,101,161,0,15,33,187044,60,41,95,66,0,0,0,0,37,72,153,0,0,296642,1,262,229,101,161,0,33,187044,15.296840,60,41,95,66,0,0,0,0,37,72,153,0,0,296642,10607.565310,11940.000000
