timestamp,ueImsiComplete,DRB.PdcpSduDelayDl(cellAverageLatency),m_pDCPBytesUL(0),m_pDCPBytesDL(cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID(txBytes),Tot.PdcpSduNbrDl.UEID(txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID(pdcpLatency),txPdcpPduLteRlc,txPdcpPduBytesLteRlc,QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
100,00009,,,,,,,,,,,,,
300,00009,,,,,,,,,,,,,
400,00003,,,,,,,,,,,,,
500,00006,,,,,,,,,,,,,
500,00007,,,,,,,,,,,,,
600,00007,,,,,,,,,,,,,
600,00002,,,,,,,,,,,,,
600,00005,,,,,,,,,,,,,
700,00002,,,,,,,,,,,,,
700,00001,,,,,,,,,,,,,
700,00011,,,,,,,,,,,,,
700,00009,,,,,,,,,,,,,
700,00008,,,,,,,,,,,,,
800,00001,,,,,,,,,,,,,
800,00004,,,,,,,,,,,,,
900,00005,,,,,,,,,,,,,
1000,00007,,,,,,,,,,,,,
1100,00002,,,,,,,,,,,,,
1100,00012,,,,,,,,,,,,,
1100,00014,,,,,,,,,,,,,
1200,00002,,,,,,,,,,,,,
1200,00014,,,,,,,,,,,,,
1200,00003,,,,,,,,,,,,,
1300,00009,,,,,,,,,,,,,
1400,00006,,,,,,,,,,,,,
1400,00011,,,,,,,,,,,,,
1400,00010,,,,,,,,,,,,,
1500,00011,,,,,,,,,,,,,
1600,00003,,,,,,,,,,,,,
1600,00005,,,,,,,,,,,,,
1600,00010,,,,,,,,,,,,,
1700,00003,,,,,,,,,,,,,
1700,00010,,,,,,,,,,,,,
1800,00010,,,,,,,,,,,,,
1800,00002,,,,,,,,,,,,,
1800,00012,,,,,,,,,,,,,
1800,00006,,,,,,,,,,,,,
2000,00007,,,,,,,,,,,,,
2000,00010,,,,,,,,,,,,,
2100,00007,,,,,,,,,,,,,
2100,00004,,,,,,,,,,,,,
2100,00009,,,,,,,,,,,,,
2100,00006,,,,,,,,,,,,,
2100,00011,,,,,,,,,,,,,
2200,00004,,,,,,,,,,,,,
2200,00009,,,,,,,,,,,,,
2200,00002,,,,,,,,,,,,,
2200,00003,,,,,,,,,,,,,
2300,00009,,,,,,,,,,,,,
2300,00007,,,,,,,,,,,,,
2300,00012,,,,,,,,,,,,,
2400,00001,,,,,,,,,,,,,
2400,00014,,,,,,,,,,,,,
2400,00008,,,,,,,,,,,,,
2500,00014,,,,,,,,,,,,,
2600,00014,,,,,,,,,,,,,
2600,00001,,,,,,,,,,,,,
2600,00003,,,,,,,,,,,,,
2800,00003,,,,,,,,,,,,,
2800,00013,,,,,,,,,,,,,
2900,00009,,,,,,,,,,,,,
2900,00011,,,,,,,,,,,,,
2900,00012,,,,,,,,,,,,,
2900,00014,,,,,,,,,,,,,
3000,00001,,,,,,,,,,,,,
3000,00010,,,,,,,,,,,,,
3100,00009,,,,,,,,,,,,,
3100,00008,,,,,,,,,,,,,
3100,00013,,,,,,,,,,,,,
3300,00004,,,,,,,,,,,,,
3300,00013,,,,,,,,,,,,,
3400,00006,,,,,,,,,,,,,
3500,00006,,,,,,,,,,,,,
3500,00002,,,,,,,,,,,,,
3500,00003,,,,,,,,,,,,,
3500,00004,,,,,,,,,,,,,
3500,00007,,,,,,,,,,,,,
3600,00002,,,,,,,,,,,,,
3600,00003,,,,,,,,,,,,,
3600,00004,,,,,,,,,,,,,
3600,00005,,,,,,,,,,,,,
3700,00003,,,,,,,,,,,,,
3700,00005,,,,,,,,,,,,,
3700,00006,,,,,,,,,,,,,
3800,00008,,,,,,,,,,,,,
3900,00001,,,,,,,,,,,,,
3900,00006,,,,,,,,,,,,,
4000,00006,,,,,,,,,,,,,
4000,00002,,,,,,,,,,,,,
4000,00008,,,,,,,,,,,,,
4100,00002,,,,,,,,,,,,,
4100,00003,,,,,,,,,,,,,
4100,00013,,,,,,,,,,,,,
4200,00003,,,,,,,,,,,,,
4200,00013,,,,,,,,,,,,,
4200,00001,,,,,,,,,,,,,
4200,00005,,,,,,,,,,,,,
4300,00005,,,,,,,,,,,,,
4300,00012,,,,,,,,,,,,,
4300,00009,,,,,,,,,,,,,
4400,00012,,,,,,,,,,,,,
4400,00008,,,,,,,,,,,,,
4500,00012,,,,,,,,,,,,,
4500,00008,,,,,,,,,,,,,
4500,00005,,,,,,,,,,,,,
4500,00002,,,,,,,,,,,,,
4500,00003,,,,,,,,,,,,,
4500,00006,,,,,,,,,,,,,
4600,00012,,,,,,,,,,,,,
4600,00008,,,,,,,,,,,,,
4600,00006,,,,,,,,,,,,,
4700,00006,,,,,,,,,,,,,
4700,00009,,,,,,,,,,,,,
4700,00014,,,,,,,,,,,,,
4800,00004,,,,,,,,,,,,,
4900,00004,,,,,,,,,,,,,
4900,00001,,,,,,,,,,,,,
