timestamp,ueImsiComplete,DRB.PdcpSduDelayDl(cellAverageLatency),m_pDCPBytesUL(0),m_pDCPBytesDL(cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID(txBytes),Tot.PdcpSduNbrDl.UEID(txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID(pdcpLatency),txPdcpPduLteRlc,txPdcpPduBytesLteRlc,QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID(txPdcpPduNrRlc)
4100,00011,21100.712777,0,29344,2096,200,20960.000000,19325.980140,108,1132,964.000000,92
4100,00008,21100.712777,0,29344,2096,200,20960.000000,19378.712540,100,1048,1048.000000,100
4100,00001,21100.712777,0,29344,2096,200,20960.000000,18537.388140,114,1195,901.000000,86
4200,00004,20702.040267,0,29344,2096,200,20960.000000,19958.955740,89,933,1163.000000,111
4200,00006,20702.040267,0,29344,2096,200,20960.000000,19657.734140,88,922,1174.000000,112
4200,00013,20702.040267,0,29344,2096,200,20960.000000,20574.347509,87,912,1184.000000,113
4200,00002,20702.040267,0,29344,2096,200,20960.000000,19584.677340,94,985,1111.000000,106
4200,00012,20702.040267,0,29344,2096,200,20960.000000,24261.042783,105,1100,996.000000,95
4200,00009,20702.040267,0,29344,2096,200,20960.000000,19779.601740,100,1048,1048.000000,100
4200,00005,20702.040267,0,29344,2096,200,20960.000000,19548.844940,116,1216,880.000000,84
4200,00003,20702.040267,0,29344,2096,200,20960.000000,25122.909827,95,996,1100.000000,105
4200,00007,20702.040267,0,29344,2096,200,20960.000000,19622.223340,96,1006,1090.000000,104
4200,00014,20702.040267,0,29344,2096,200,20960.000000,19881.947740,104,1090,1006.000000,96
4200,00010,20702.040267,0,29344,2096,200,20960.000000,19716.206729,108,1132,964.000000,92
4200,00011,20702.040267,0,29344,2096,200,20960.000000,19841.371368,102,1069,1027.000000,98
4200,00008,20702.040267,0,29344,2096,200,20960.000000,20191.497252,98,1027,1069.000000,102
4200,00001,20702.040267,0,29344,2096,200,20960.000000,22087.203295,107,1121,975.000000,93
4300,00004,20786.632644,0,29344,2096,200,20960.000000,20406.155740,92,964,1132.000000,108
4300,00006,20786.632644,0,29344,2096,200,20960.000000,20090.934140,95,996,1100.000000,105
4300,00013,20786.632644,0,29344,2096,200,20960.000000,30564.548191,97,1017,1079.000000,103
4300,00002,20786.632644,0,29344,2096,200,20960.000000,20040.577340,115,1205,891.000000,85
4300,00012,20786.632644,0,29344,2096,200,20960.000000,20642.069340,100,1048,1048.000000,100
4300,00009,20786.632644,0,29344,2096,200,20960.000000,17231.460352,111,1163,933.000000,89
4300,00005,20786.632644,0,29344,2096,200,20960.000000,19987.690038,102,1069,1027.000000,98
4300,00003,20786.632644,0,29344,2096,200,20960.000000,21156.184239,90,943,1153.000000,110
4300,00007,20786.632644,0,29344,2096,200,20960.000000,20125.119418,105,1100,996.000000,95
4300,00014,20786.632644,0,29344,2096,200,20960.000000,20385.926171,105,1100,996.000000,95
4300,00010,20786.632644,0,29344,2096,200,20960.000000,20211.655646,96,1006,1090.000000,104
4300,00011,20786.632644,0,29344,2096,200,20960.000000,20363.997787,94,985,1111.000000,106
4300,00008,20786.632644,0,29344,2096,200,20960.000000,20292.067712,92,964,1132.000000,108
4300,00001,20786.632644,0,29344,2096,200,20960.000000,19514.470899,108,1132,964.000000,92
4400,00004,21581.645848,0,29344,2096,200,20960.000000,20905.838093,90,943,1153.000000,110
4400,00006,21581.645848,0,29344,2096,200,20960.000000,20570.882416,98,1027,1069.000000,102
4400,00013,21581.645848,0,29344,2096,200,20960.000000,20866.755092,107,1121,975.000000,93
4400,00002,21581.645848,0,29344,2096,200,20960.000000,20489.683222,99,1038,1058.000000,101
4400,00012,21581.645848,0,29344,2096,200,20960.000000,21443.394731,98,1027,1069.000000,102
4400,00009,21581.645848,0,29344,2096,200,20960.000000,18194.419145,91,954,1142.000000,109
4400,00005,21581.645848,0,29344,2096,200,20960.000000,20483.344940,107,1121,975.000000,93
4400,00003,21581.645848,0,29344,2096,200,20960.000000,21411.366540,93,975,1121.000000,107
4400,00007,21581.645848,0,29344,2096,200,20960.000000,24712.232561,96,1006,1090.000000,104
4400,00014,21581.645848,0,29344,2096,200,20960.000000,20818.047740,95,996,1100.000000,105
4400,00010,21581.645848,0,29344,2096,200,20960.000000,20624.590940,95,996,1100.000000,105
4400,00011,21581.645848,0,29344,2096,200,20960.000000,30721.485766,96,1006,1090.000000,104
4400,00008,21581.645848,0,29344,2096,200,20960.000000,20814.512540,106,1111,985.000000,94
4400,00001,21581.645848,0,29344,2096,200,20960.000000,20086.488140,91,954,1142.000000,109
4500,00004,24268.846879,0,29344,2096,200,20960.000000,21415.569775,103,1079,1017.000000,97
4500,00006,24268.846879,0,29344,2096,200,20960.000000,23074.122779,110,1153,943.000000,90
4500,00013,24268.846879,0,29344,2096,200,20960.000000,31666.280216,99,1038,1058.000000,101
4500,00002,24268.846879,0,29344,2096,200,20960.000000,20955.591375,112,1174,922.000000,88
4500,00012,24268.846879,0,29344,2096,200,20960.000000,22156.411880,90,943,1153.000000,110
4500,00009,24268.846879,0,29344,2096,200,20960.000000,21114.201740,100,1048,1048.000000,100
4500,00005,24268.846879,0,29344,2096,200,20960.000000,20913.844940,100,1048,1048.000000,100
4500,00003,24268.846879,0,29344,2096,200,20960.000000,24691.640291,103,1079,1017.000000,97
4500,00007,24268.846879,0,29344,2096,200,20960.000000,31651.528210,91,954,1142.000000,109
4500,00014,24268.846879,0,29344,2096,200,20960.000000,21255.647740,111,1163,933.000000,89
4500,00010,24268.846879,0,29344,2096,200,20960.000000,21088.590940,111,1163,933.000000,89
4500,00011,24268.846879,0,29344,2096,200,20960.000000,32597.374727,94,985,1111.000000,106
4500,00008,24268.846879,0,29344,2096,200,20960.000000,21327.112540,107,1121,975.000000,93
4500,00001,24268.846879,0,29344,2096,200,20960.000000,25855.939148,97,1017,1079.000000,103
4600,00004,23610.522744,0,29344,2096,200,20960.000000,21983.455740,109,1142,954.000000,91
4600,00006,23610.522744,0,29344,2096,200,20960.000000,24464.314724,91,954,1142.000000,109
4600,00013,23610.522744,0,29344,2096,200,20960.000000,29718.517402,85,891,1205.000000,115
4600,00002,23610.522744,0,29344,2096,200,20960.000000,21415.877340,106,1111,985.000000,94
4600,00012,23610.522744,0,29344,2096,200,20960.000000,23049.800181,97,1017,1079.000000,103
4600,00009,23610.522744,0,29344,2096,200,20960.000000,21645.077179,102,1069,1027.000000,98
4600,00005,23610.522744,0,29344,2096,200,20960.000000,21356.544940,99,1038,1058.000000,101
4600,00003,23610.522744,0,29344,2096,200,20960.000000,22313.866540,92,964,1132.000000,108
4600,00007,23610.522744,0,29344,2096,200,20960.000000,25539.775599,90,943,1153.000000,110
4600,00014,23610.522744,0,29344,2096,200,20960.000000,21688.747740,100,1048,1048.000000,100
4600,00010,23610.522744,0,29344,2096,200,20960.000000,32642.260215,109,1142,954.000000,91
4600,00011,23610.522744,0,29344,2096,200,20960.000000,21772.480140,102,1069,1027.000000,98
4600,00008,23610.522744,0,29344,2096,200,20960.000000,21769.412540,88,922,1174.000000,112
4600,00001,23610.522744,0,29344,2096,200,20960.000000,21187.188140,101,1058,1038.000000,99
4700,00004,23722.189753,0,29344,2096,200,20960.000000,22474.073387,100,1048,1048.000000,100
4700,00006,23722.189753,0,29344,2096,200,20960.000000,34673.183606,96,1006,1090.000000,104
4700,00013,23722.189753,0,29344,2096,200,20960.000000,32518.330778,92,964,1132.000000,108
4700,00002,23722.189753,0,29344,2096,200,20960.000000,21896.938124,113,1184,912.000000,87
4700,00012,23722.189753,0,29344,2096,200,20960.000000,22513.496791,100,1048,1048.000000,100
4700,00009,23722.189753,0,29344,2096,200,20960.000000,17825.122597,88,922,1174.000000,112
4700,00005,23722.189753,0,29344,2096,200,20960.000000,24858.822293,90,943,1153.000000,110
4700,00003,23722.189753,0,29344,2096,200,20960.000000,22833.501023,95,996,1100.000000,105
4700,00007,23722.189753,0,29344,2096,200,20960.000000,22108.746869,100,1048,1048.000000,100
4700,00014,23722.189753,0,29344,2096,200,20960.000000,22178.083034,102,1069,1027.000000,98
4700,00010,23722.189753,0,29344,2096,200,20960.000000,22048.910548,94,985,1111.000000,106
4700,00011,23722.189753,0,29344,2096,200,20960.000000,22213.409552,92,964,1132.000000,108
4700,00008,23722.189753,0,29344,2096,200,20960.000000,22259.814501,96,1006,1090.000000,104
4700,00001,23722.189753,0,29344,2096,200,20960.000000,21708.223434,104,1090,1006.000000,96
4800,00004,23787.291510,0,29344,2096,200,20960.000000,23669.644274,107,1121,975.000000,93
4800,00006,23787.291510,0,29344,2096,200,20960.000000,22452.734140,104,1090,1006.000000,96
4800,00013,23787.291510,0,29344,2096,200,20960.000000,22738.158540,105,1100,996.000000,95
4800,00002,23787.291510,0,29344,2096,200,20960.000000,22421.177340,98,1027,1069.000000,102
4800,00012,23787.291510,0,29344,2096,200,20960.000000,22988.169340,96,1006,1090.000000,104
4800,00009,23787.291510,0,29344,2096,200,20960.000000,22653.601740,112,1174,922.000000,88
4800,00005,23787.291510,0,29344,2096,200,20960.000000,21041.871607,97,1017,1079.000000,103
4800,00003,23787.291510,0,29344,2096,200,20960.000000,23345.066540,102,1069,1027.000000,98
4800,00007,23787.291510,0,29344,2096,200,20960.000000,34145.511748,96,1006,1090.000000,104
4800,00014,23787.291510,0,29344,2096,200,20960.000000,22733.707389,90,943,1153.000000,110
4800,00010,23787.291510,0,29344,2096,200,20960.000000,23118.287876,92,964,1132.000000,108
4800,00011,23787.291510,0,29344,2096,200,20960.000000,22653.280140,92,964,1132.000000,108
4800,00008,23787.291510,0,29344,2096,200,20960.000000,22695.412540,93,975,1121.000000,107
4800,00001,23787.291510,0,29344,2096,200,20960.000000,26365.457932,95,996,1100.000000,105
4900,00004,24653.075436,0,29344,2096,200,20960.000000,23397.355740,102,1069,1027.000000,98
4900,00006,24653.075436,0,29344,2096,200,20960.000000,22947.834140,92,964,1132.000000,108
4900,00013,24653.075436,0,29344,2096,200,20960.000000,23230.558540,94,985,1111.000000,106
4900,00002,24653.075436,0,29344,2096,200,20960.000000,22895.477340,92,964,1132.000000,108
4900,00012,24653.075436,0,29344,2096,200,20960.000000,35968.558491,91,954,1142.000000,109
4900,00009,24653.075436,0,29344,2096,200,20960.000000,23108.401740,108,1132,964.000000,92
4900,00005,24653.075436,0,29344,2096,200,20960.000000,19946.460856,99,1038,1058.000000,101
4900,00003,24653.075436,0,29344,2096,200,20960.000000,23815.066540,89,933,1163.000000,111
4900,00007,24653.075436,0,29344,2096,200,20960.000000,22970.523340,89,933,1163.000000,111
4900,00014,24653.075436,0,29344,2096,200,20960.000000,23177.747740,89,933,1163.000000,111
4900,00010,24653.075436,0,29344,2096,200,20960.000000,34616.813625,100,1048,1048.000000,100
4900,00011,24653.075436,0,29344,2096,200,20960.000000,23150.757333,99,1038,1058.000000,101
4900,00008,24653.075436,0,29344,2096,200,20960.000000,23143.812540,112,1174,922.000000,88
4900,00001,24653.075436,0,29344,2096,200,20960.000000,22773.688140,105,1100,996.000000,95
