timestamp,ueImsiComplete,plmId,nrCellId,dlAvailablePrbs,ulAvailablePrbs,qci,dlPrbUsage,ulPrbUsage,TB.TotNbrDl.1,TB.TotNbrDlInitial,TB.TotNbrDlInitial.Qpsk,TB.TotNbrDlInitial.16Qam,TB.TotNbrDlInitial.64Qam,RRU.PrbUsedDl,TB.ErrTotalNbrDl.1,QosFlow.PdcpPduVolumeDL_Filter,CARR.PDSCHMCSDist.Bin1,CARR.PDSCHMCSDist.Bin2,CARR.PDSCHMCSDist.Bin3,CARR.PDSCHMCSDist.Bin4,CARR.PDSCHMCSDist.Bin5,CARR.PDSCHMCSDist.Bin6,L1M.RS-SINR.Bin34,L1M.RS-SINR.Bin46,L1M.RS-SINR.Bin58,L1M.RS-SINR.Bin70,L1M.RS-SINR.Bin82,L1M.RS-SINR.Bin94,L1M.RS-SINR.Bin127,DRB.BufferSize.Qos,DRB.MeanActiveUeDl,TB.TotNbrDl.1.UEID,TB.TotNbrDlInitial.UEID,TB.TotNbrDlInitial.Qpsk.UEID,TB.TotNbrDlInitial.16Qam.UEID,TB.TotNbrDlInitial.64Qam.UEID,TB.ErrTotalNbrDl.1.UEID,QosFlow.PdcpPduVolumeDL_Filter.UEID,RRU.PrbUsedDl.UEID,CARR.PDSCHMCSDist.Bin1.UEID,CARR.PDSCHMCSDist.Bin2.UEID,CARR.PDSCHMCSDist.Bin3.UEID,CARR.PDSCHMCSDist.Bin4.UEID,CARR.PDSCHMCSDist.Bin5.UEID,CARR.PDSCHMCSDist.Bin6.UEID,L1M.RS-SINR.Bin34.UEID,L1M.RS-SINR.Bin46.UEID,L1M.RS-SINR.Bin58.UEID,L1M.RS-SINR.Bin70.UEID,L1M.RS-SINR.Bin82.UEID,L1M.RS-SINR.Bin94.UEID,L1M.RS-SINR.Bin127.UEID,DRB.BufferSize.Qos.UEID,DRB.UEThpDl.UEID,DRB.UEThpDlPdcpBased.UEID
100,00005,111,5,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
100,00007,111,5,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
200,00007,111,5,139,139,1,50,0,263,207,248,15,0,70,56,78236,205,43,8,7,0,0,29,0,105,122,7,0,0,176747,2,234,199,219,15,0,35,75812,67.092321,176,43,8,7,0,0,0,0,105,122,7,0,0,58226,4402.468135,8900.000000
200,00006,111,5,139,139,1,50,0,263,207,248,15,0,70,56,78236,205,43,8,7,0,0,29,0,105,122,7,0,0,176747,2,29,8,29,0,0,21,2424,3.387831,29,0,0,0,0,0,29,0,0,0,0,0,0,118521,22536.388465,4710.000000
300,00006,111,5,139,139,1,10,0,136,48,136,0,0,15,88,10241,136,0,0,0,0,0,96,35,5,0,0,0,0,881957,4,41,11,41,0,0,30,4112,11.467500,41,0,0,0,0,0,41,0,0,0,0,0,0,236824,23830.865086,5240.000000
300,00003,111,5,139,139,1,10,0,136,48,136,0,0,15,88,10241,136,0,0,0,0,0,96,35,5,0,0,0,0,881957,4,37,14,37,0,0,23,2722,1.733167,37,0,0,0,0,0,28,6,3,0,0,0,0,225850,15213.140561,5240.000000
300,00002,111,5,139,139,1,10,0,136,48,136,0,0,15,88,10241,136,0,0,0,0,0,96,35,5,0,0,0,0,881957,4,31,10,31,0,0,21,1145,1.122432,31,0,0,0,0,0,18,13,0,0,0,0,0,184418,5592.412626,6070.000000
300,00012,111,5,139,139,1,10,0,136,48,136,0,0,15,88,10241,136,0,0,0,0,0,96,35,5,0,0,0,0,881957,4,27,13,27,0,0,14,2262,2.112813,27,0,0,0,0,0,9,16,2,0,0,0,0,234865,9786.571770,5340.000000
400,00006,111,5,139,139,1,15,0,116,30,116,0,0,22,86,12220,116,0,0,0,0,0,106,10,0,0,0,0,0,1089702,3,36,9,36,0,0,27,3852,10.722857,36,0,0,0,0,0,36,0,0,0,0,0,0,373465,24262.357294,5240.000000
400,00012,111,5,139,139,1,15,0,116,30,116,0,0,22,86,12220,116,0,0,0,0,0,106,10,0,0,0,0,0,1089702,3,34,9,34,0,0,25,3446,9.605893,34,0,0,0,0,0,24,10,0,0,0,0,0,354579,11387.000927,5970.000000
400,00011,111,5,139,139,1,15,0,116,30,116,0,0,22,86,12220,116,0,0,0,0,0,106,10,0,0,0,0,0,1089702,3,46,12,46,0,0,34,4922,3.418947,46,0,0,0,0,0,46,0,0,0,0,0,0,361658,16685.758056,5240.000000
500,00009,111,5,139,139,1,1,0,76,22,76,0,0,2,54,5256,76,0,0,0,0,0,76,0,0,0,0,0,0,727022,2,42,12,42,0,0,30,3056,1.724984,42,0,0,0,0,0,42,0,0,0,0,0,0,254680,8417.333603,5240.000000
500,00013,111,5,139,139,1,1,0,76,22,76,0,0,2,54,5256,76,0,0,0,0,0,76,0,0,0,0,0,0,727022,2,34,10,34,0,0,24,2200,1.249126,34,0,0,0,0,0,34,0,0,0,0,0,0,472342,14558.353827,5240.000000
600,00009,111,5,139,139,1,13,0,418,328,364,30,24,19,90,137296,328,36,9,33,12,0,53,3,77,245,39,1,0,1472117,3,21,9,21,0,0,12,1092,3.127500,21,0,0,0,0,0,13,3,5,0,0,0,0,373522,8956.777697,5340.000000
600,00006,111,5,139,139,1,13,0,418,328,364,30,24,19,90,137296,328,36,9,33,12,0,53,3,77,245,39,1,0,1472117,3,40,10,40,0,0,30,2080,0.991618,40,0,0,0,0,0,40,0,0,0,0,0,0,577250,9091.685891,5340.000000
600,00014,111,5,139,139,1,13,0,418,328,364,30,24,19,90,137296,328,36,9,33,12,0,53,3,77,245,39,1,0,1472117,3,357,309,303,30,24,48,134124,16.221212,267,36,9,33,12,0,0,0,72,245,39,1,0,521345,9401.529745,10890.000000
1000,00005,111,5,139,139,1,7,0,401,356,48,0,353,10,45,833789,48,0,0,0,16,337,45,0,0,0,0,0,356,1107841,2,356,344,3,0,353,12,831485,10.074908,3,0,0,0,16,337,0,0,0,0,0,0,356,315834,22979.429759,69270.000000
1000,00009,111,5,139,139,1,7,0,401,356,48,0,353,10,45,833789,48,0,0,0,16,337,45,0,0,0,0,0,356,1107841,2,45,12,45,0,0,33,2304,0.659755,45,0,0,0,0,0,45,0,0,0,0,0,0,792007,9046.844689,5340.000000
1100,00005,111,5,139,139,1,45,0,316,258,85,0,231,63,58,474560,85,0,0,0,5,226,68,4,10,3,0,0,231,1533705,3,231,227,0,0,231,4,467049,55.624821,0,0,0,0,5,226,0,0,0,0,0,0,231,58,22070.153880,41180.000000
1100,00009,111,5,139,139,1,45,0,316,258,85,0,231,63,58,474560,85,0,0,0,5,226,68,4,10,3,0,0,231,1533705,3,36,9,36,0,0,27,2936,8.240714,36,0,0,0,0,0,33,3,0,0,0,0,0,924947,9442.073671,5970.000000
1100,00010,111,5,139,139,1,45,0,316,258,85,0,231,63,58,474560,85,0,0,0,5,226,68,4,10,3,0,0,231,1533705,3,49,22,49,0,0,27,4575,0.825314,49,0,0,0,0,0,35,1,10,3,0,0,0,608700,9472.895719,5240.000000
1200,00005,111,5,139,139,1,17,0,211,136,86,0,125,25,75,168501,86,0,0,0,0,125,75,11,0,0,0,0,125,3581336,4,125,110,0,0,125,15,162321,19.410357,0,0,0,0,0,125,0,0,0,0,0,0,125,0,20947.400955,16870.000000
1200,00009,111,5,139,139,1,17,0,211,136,86,0,125,25,75,168501,86,0,0,0,0,125,75,11,0,0,0,0,125,3581336,4,34,10,34,0,0,24,2221,6.304643,34,0,0,0,0,0,33,1,0,0,0,0,0,1064560,9772.295624,5240.000000
