timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
2200,00008,2,2,0,0,3,8,-2.628207,41.000000,4,6.065104,59.000000,5,-0.030557,46.000000,2,-0.341361,46.000000,8,-2.372585,42.000000,6,-9.155386,28.000000,7,-31.809280,0.000000,,,,,,
2200,00014,2,2,0,0,3,14,-20.475046,5.000000,5,25.871688,99.000000,7,2.254580,51.000000,6,-0.519378,45.000000,2,-10.092306,26.000000,4,-16.453781,13.000000,8,-27.296326,0.000000,,,,,,
2300,00008,3,3,0,0,3,8,-1.421815,43.000000,4,9.043689,65.000000,2,6.756679,60.000000,8,-7.418243,31.000000,5,-13.467392,19.000000,6,-13.987900,18.000000,7,-29.967954,0.000000,,,,,,
2300,00001,3,3,0,0,3,1,16.826359,80.000000,2,10.400156,67.000000,4,-3.211750,40.000000,8,-3.579127,39.000000,7,-17.438619,11.000000,6,-20.239983,6.000000,5,-21.881861,2.000000,,,,,,
2300,00011,3,3,0,0,3,11,2.469402,51.000000,6,19.060509,85.000000,7,18.494239,84.000000,8,-1.144281,44.000000,4,-2.844680,41.000000,2,-6.175035,34.000000,5,-14.010263,18.000000,,,,,,
2400,00002,2,2,0,0,3,2,4.548898,56.000000,8,24.596259,96.000000,2,11.480726,70.000000,5,5.523195,57.000000,6,-7.766850,31.000000,7,-8.096316,30.000000,4,-10.058403,26.000000,,,,,,
2400,00009,2,2,0,0,3,9,7.217907,61.000000,8,33.892811,115.000000,2,4.594276,56.000000,7,0.767501,48.000000,6,-5.381671,36.000000,4,-6.548317,33.000000,5,-7.123303,32.000000,,,,,,
2500,00009,1,1,0,0,3,9,7.947773,62.000000,8,33.400370,114.000000,2,9.489669,65.000000,7,0.438037,47.000000,6,-3.160717,40.000000,5,-9.626148,27.000000,4,-10.189882,26.000000,,,,,,
2800,00001,5,5,0,0,3,1,29.099326,105.000000,8,13.916169,74.000000,2,10.845778,68.000000,4,5.829044,58.000000,6,-14.907576,16.000000,7,-15.928112,14.000000,5,-20.866370,4.000000,,,,,,
2800,00002,5,5,0,0,3,2,6.359185,59.000000,8,24.514635,96.000000,5,10.353492,67.000000,2,7.571294,62.000000,7,-6.661861,33.000000,4,-11.101246,24.000000,6,-11.694828,23.000000,,,,,,
