timestamp,ueImsiComplete,DRB.PdcpSduDelayDl(cellAverageLatency),m_pDCPBytesUL(0),m_pDCPBytesDL(cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID(txBytes),Tot.PdcpSduNbrDl.UEID(txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID(pdcpLatency),txPdcpPduLteRlc,txPdcpPduBytesLteRlc,QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
100,00005,,,,,,,,,,,,,
100,00007,,,,,,,,,,,,,
200,00007,,,,,,,,,,,,,
200,00006,,,,,,,,,,,,,
300,00006,,,,,,,,,,,,,
300,00003,,,,,,,,,,,,,
300,00002,,,,,,,,,,,,,
300,00012,,,,,,,,,,,,,
400,00006,,,,,,,,,,,,,
400,00012,,,,,,,,,,,,,
400,00011,,,,,,,,,,,,,
500,00009,,,,,,,,,,,,,
500,00013,,,,,,,,,,,,,
600,00009,,,,,,,,,,,,,
600,00006,,,,,,,,,,,,,
600,00014,,,,,,,,,,,,,
1000,00005,,,,,,,,,,,,,
1000,00009,,,,,,,,,,,,,
1100,00005,,,,,,,,,,,,,
1100,00009,,,,,,,,,,,,,
1100,00010,,,,,,,,,,,,,
1200,00005,,,,,,,,,,,,,
1200,00009,,,,,,,,,,,,,
1200,00004,,,,,,,,,,,,,
1200,00011,,,,,,,,,,,,,
1300,00005,,,,,,,,,,,,,
1300,00004,,,,,,,,,,,,,
1300,00002,,,,,,,,,,,,,
1300,00013,,,,,,,,,,,,,
1400,00013,,,,,,,,,,,,,
1400,00003,,,,,,,,,,,,,
1400,00009,,,,,,,,,,,,,
1500,00009,,,,,,,,,,,,,
1500,00004,,,,,,,,,,,,,
1600,00008,,,,,,,,,,,,,
1600,00014,,,,,,,,,,,,,
1700,00002,,,,,,,,,,,,,
1700,00006,,,,,,,,,,,,,
1800,00001,,,,,,,,,,,,,
1800,00003,,,,,,,,,,,,,
1800,00004,,,,,,,,,,,,,
1800,00013,,,,,,,,,,,,,
1800,00014,,,,,,,,,,,,,
1900,00001,,,,,,,,,,,,,
1900,00013,,,,,,,,,,,,,
1900,00005,,,,,,,,,,,,,
1900,00009,,,,,,,,,,,,,
1900,00010,,,,,,,,,,,,,
2000,00001,,,,,,,,,,,,,
2000,00013,,,,,,,,,,,,,
2100,00001,,,,,,,,,,,,,
2100,00014,,,,,,,,,,,,,
2200,00010,,,,,,,,,,,,,
2400,00011,,,,,,,,,,,,,
2500,00011,,,,,,,,,,,,,
2600,00011,,,,,,,,,,,,,
2600,00004,,,,,,,,,,,,,
2700,00001,,,,,,,,,,,,,
2700,00007,,,,,,,,,,,,,
2800,00004,,,,,,,,,,,,,
2800,00005,,,,,,,,,,,,,
2800,00010,,,,,,,,,,,,,
3000,00011,,,,,,,,,,,,,
3100,00002,,,,,,,,,,,,,
3100,00003,,,,,,,,,,,,,
3100,00006,,,,,,,,,,,,,
3100,00014,,,,,,,,,,,,,
3200,00006,,,,,,,,,,,,,
3300,00001,,,,,,,,,,,,,
3300,00010,,,,,,,,,,,,,
3400,00001,,,,,,,,,,,,,
3400,00010,,,,,,,,,,,,,
3400,00012,,,,,,,,,,,,,
3400,00011,,,,,,,,,,,,,
3500,00012,,,,,,,,,,,,,
3500,00011,,,,,,,,,,,,,
3600,00012,,,,,,,,,,,,,
3700,00012,,,,,,,,,,,,,
3700,00011,,,,,,,,,,,,,
3800,00012,,,,,,,,,,,,,
3800,00011,,,,,,,,,,,,,
3800,00004,,,,,,,,,,,,,
3800,00010,,,,,,,,,,,,,
3900,00011,,,,,,,,,,,,,
3900,00007,,,,,,,,,,,,,
3900,00014,,,,,,,,,,,,,
4000,00011,,,,,,,,,,,,,
4000,00012,,,,,,,,,,,,,
4100,00011,,,,,,,,,,,,,
4100,00004,,,,,,,,,,,,,
4100,00007,,,,,,,,,,,,,
4100,00009,,,,,,,,,,,,,
4200,00007,,,,,,,,,,,,,
4200,00009,,,,,,,,,,,,,
4200,00010,,,,,,,,,,,,,
4200,00006,,,,,,,,,,,,,
4300,00011,,,,,,,,,,,,,
4400,00004,,,,,,,,,,,,,
4400,00010,,,,,,,,,,,,,
4600,00004,,,,,,,,,,,,,
4600,00007,,,,,,,,,,,,,
4700,00004,,,,,,,,,,,,,
4700,00007,,,,,,,,,,,,,
4700,00008,,,,,,,,,,,,,
4700,00005,,,,,,,,,,,,,
4700,00010,,,,,,,,,,,,,
4800,00005,,,,,,,,,,,,,
4800,00010,,,,,,,,,,,,,
4800,00006,,,,,,,,,,,,,
4900,00006,,,,,,,,,,,,,
4900,00003,,,,,,,,,,,,,
4900,00008,,,,,,,,,,,,,
4900,00009,,,,,,,,,,,,,
