timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1900,00014,3,3,0,0,7,14,-0.135177,46.000000,5,21.326656,89.000000,6,7.380005,61.000000,2,-4.180790,38.000000,4,-19.052543,8.000000,3,-19.766664,7.000000,8,-32.221337,0.000000,,,,,,
2000,00006,4,4,0,0,7,6,4.879302,56.000000,2,25.741366,98.000000,8,7.403568,61.000000,3,4.687622,56.000000,4,3.662060,54.000000,5,-11.329698,24.000000,6,-14.125039,18.000000,,,,,,
2000,00003,4,4,0,0,7,3,-4.641278,37.000000,2,13.125966,73.000000,6,8.479732,63.000000,3,6.558889,60.000000,4,3.279656,53.000000,5,2.594544,52.000000,8,-4.854660,37.000000,,,,,,
2000,00005,4,4,0,0,7,5,-6.432409,33.000000,5,25.880090,99.000000,2,0.242951,47.000000,4,-8.832400,29.000000,8,-15.295447,16.000000,6,-17.207935,12.000000,3,-30.221649,0.000000,,,,,,
2000,00011,4,4,0,0,7,11,19.128751,85.000000,6,12.873170,72.000000,3,4.403319,55.000000,8,1.506171,49.000000,4,-0.315931,46.000000,5,-7.222865,32.000000,2,-8.402032,29.000000,,,,,,
2100,00010,4,4,0,0,7,10,6.746707,60.000000,6,14.613756,76.000000,5,7.115513,61.000000,3,4.057731,55.000000,8,0.909575,48.000000,2,-5.726081,35.000000,4,-26.477453,0.000000,,,,,,
2100,00013,4,4,0,0,7,13,-14.708818,17.000000,3,10.378186,67.000000,4,10.096609,67.000000,2,8.527307,64.000000,8,4.373787,55.000000,5,0.324931,47.000000,6,-13.124783,20.000000,,,,,,
2100,00008,4,4,0,0,7,8,-33.731280,0.000000,2,7.158247,61.000000,4,6.614239,60.000000,5,0.190093,47.000000,8,-2.186956,42.000000,3,-2.371302,42.000000,6,-8.268976,30.000000,,,,,,
2100,00012,4,4,0,0,7,12,-17.650526,11.000000,2,5.216133,57.000000,8,4.683747,56.000000,3,4.054062,55.000000,4,-10.227290,26.000000,5,-11.463459,23.000000,6,-13.892612,18.000000,,,,,,
2200,00007,1,1,0,0,7,7,-15.612513,15.000000,2,6.185654,59.000000,6,2.701497,52.000000,5,0.696034,48.000000,3,-8.147380,30.000000,4,-8.842731,29.000000,8,-18.397210,9.000000,,,,,,
2300,00010,4,4,0,0,7,10,5.870700,58.000000,6,7.854322,62.000000,5,4.990944,56.000000,8,-1.560237,43.000000,3,-3.373932,40.000000,2,-8.371797,29.000000,4,-23.857950,0.000000,,,,,,
2300,00014,4,4,0,0,7,14,0.403179,47.000000,5,27.069332,101.000000,6,4.583651,56.000000,2,-15.862036,14.000000,4,-17.440310,11.000000,3,-18.214157,10.000000,8,-30.782982,0.000000,,,,,,
2300,00006,4,4,0,0,7,6,6.336241,59.000000,2,27.915598,103.000000,3,9.223549,65.000000,4,3.544391,54.000000,8,1.064686,49.000000,6,-8.004383,30.000000,5,-9.019474,28.000000,,,,,,
2300,00004,4,4,0,0,7,4,12.170547,71.000000,8,6.066922,59.000000,2,5.217109,57.000000,5,2.734019,52.000000,3,-9.930417,26.000000,6,-11.640400,23.000000,4,-16.566591,13.000000,,,,,,
2400,00004,2,2,0,0,7,4,10.798353,68.000000,8,7.102019,61.000000,2,3.285435,53.000000,5,1.873810,50.000000,3,-5.808672,35.000000,4,-15.138212,16.000000,6,-18.532753,9.000000,,,,,,
2400,00012,2,2,0,0,7,12,-14.496243,17.000000,4,13.182837,73.000000,8,9.785108,66.000000,3,6.817120,60.000000,2,3.663766,54.000000,5,-5.196597,36.000000,6,-10.663885,25.000000,,,,,,
2500,00004,2,2,0,0,7,4,9.352715,65.000000,8,9.449410,65.000000,5,3.866255,54.000000,2,2.984411,52.000000,3,-6.457183,33.000000,4,-15.421579,15.000000,6,-16.018517,14.000000,,,,,,
2500,00010,2,2,0,0,7,10,4.523133,55.000000,5,7.556259,62.000000,6,6.516815,60.000000,8,1.920139,50.000000,3,-4.333913,38.000000,2,-8.014107,30.000000,4,-17.304834,11.000000,,,,,,
2600,00010,2,2,0,0,7,10,3.290155,53.000000,5,7.178523,61.000000,6,4.790174,56.000000,8,2.396511,51.000000,3,-4.415651,37.000000,2,-8.550826,29.000000,4,-15.461884,15.000000,,,,,,
2600,00009,2,2,0,0,7,9,-0.302558,46.000000,8,32.794123,112.000000,2,11.421510,69.000000,3,3.149610,53.000000,6,-2.749308,41.000000,4,-5.730882,35.000000,5,-11.162178,24.000000,,,,,,
2700,00004,2,2,0,0,7,4,23.479311,94.000000,8,10.637003,68.000000,5,6.244426,59.000000,2,5.526928,58.000000,3,-5.380861,36.000000,6,-11.243258,24.000000,4,-15.965082,14.000000,,,,,,
2700,00014,2,2,0,0,7,14,-0.122921,46.000000,5,30.040939,107.000000,6,2.785355,52.000000,3,-10.895968,24.000000,4,-13.170274,20.000000,2,-14.238299,18.000000,8,-26.046217,0.000000,,,,,,
2800,00007,1,1,0,0,7,7,-10.680091,25.000000,2,7.061649,61.000000,4,2.871916,52.000000,6,2.268561,51.000000,5,2.144503,51.000000,8,-12.566170,21.000000,3,-18.739492,9.000000,,,,,,
2900,00002,2,2,0,0,7,2,-5.619622,35.000000,8,21.830978,90.000000,5,13.506091,74.000000,2,7.349744,61.000000,3,4.233072,55.000000,6,-9.425306,27.000000,4,-9.593977,27.000000,,,,,,
2900,00004,2,2,0,0,7,4,21.358553,89.000000,8,9.126486,65.000000,2,5.919353,58.000000,5,5.831283,58.000000,3,-2.349068,42.000000,6,-11.153648,24.000000,4,-16.515604,13.000000,,,,,,
3000,00006,2,2,0,0,7,6,-1.409425,44.000000,2,23.346229,93.000000,8,-0.639001,45.000000,3,-5.896708,34.000000,5,-6.137354,34.000000,4,-6.473150,33.000000,6,-13.467798,19.000000,,,,,,
3000,00014,2,2,0,0,7,14,-0.354961,46.000000,5,29.279114,105.000000,6,-1.511402,43.000000,4,-7.920912,30.000000,2,-9.565227,27.000000,3,-14.242591,18.000000,8,-26.693472,0.000000,,,,,,
3100,00005,1,1,0,0,7,5,-0.991530,44.000000,5,29.552332,106.000000,2,-0.551361,45.000000,4,-7.174704,32.000000,6,-12.358291,21.000000,8,-18.287048,10.000000,3,-24.287756,0.000000,,,,,,
3200,00008,3,3,0,0,7,8,-35.361721,0.000000,2,4.551944,56.000000,4,2.892945,52.000000,3,-9.158565,28.000000,8,-11.314864,24.000000,6,-12.645943,21.000000,5,-23.810686,0.000000,,,,,,
3200,00010,3,3,0,0,7,10,6.327497,59.000000,6,12.611494,72.000000,8,0.920531,48.000000,5,-1.338894,44.000000,3,-4.908591,36.000000,2,-6.865944,33.000000,4,-23.612167,0.000000,,,,,,
3200,00004,3,3,0,0,7,4,21.933615,91.000000,8,7.635205,62.000000,5,3.977681,54.000000,2,3.455018,53.000000,3,-8.335325,30.000000,6,-10.082960,26.000000,4,-19.825197,6.000000,,,,,,
3300,00005,2,2,0,0,7,5,-4.031908,38.000000,5,27.121999,101.000000,2,-1.160508,44.000000,4,-2.963045,40.000000,6,-6.712719,33.000000,3,-21.218654,4.000000,8,-22.026883,2.000000,,,,,,
3300,00002,2,2,0,0,7,2,-5.434251,35.000000,8,22.573488,92.000000,2,11.413553,69.000000,5,9.152831,65.000000,4,-10.294049,26.000000,3,-11.722193,23.000000,6,-15.577976,15.000000,,,,,,
3400,00005,2,2,0,0,7,5,-3.796034,39.000000,5,24.040533,95.000000,2,-3.510935,39.000000,4,-4.686502,37.000000,6,-8.464520,29.000000,8,-14.827536,16.000000,3,-25.066502,0.000000,,,,,,
3400,00002,2,2,0,0,7,2,-4.786677,37.000000,8,19.108587,85.000000,2,10.362502,67.000000,5,10.218146,67.000000,4,-6.142266,34.000000,3,-8.101640,30.000000,6,-13.016752,20.000000,,,,,,
3600,00006,2,2,0,0,7,6,1.309283,49.000000,2,21.403445,90.000000,8,4.905656,56.000000,5,-1.798641,43.000000,4,-2.256843,42.000000,3,-4.300943,38.000000,6,-17.894416,10.000000,,,,,,
3600,00014,2,2,0,0,7,14,1.716793,50.000000,5,20.177213,87.000000,4,-0.533436,45.000000,6,-7.056587,32.000000,2,-13.227320,20.000000,3,-17.786307,11.000000,8,-23.130381,0.000000,,,,,,
3700,00004,2,2,0,0,7,4,27.300399,101.000000,8,7.988658,62.000000,2,-0.453898,45.000000,3,-7.493930,31.000000,6,-10.955366,24.000000,4,-13.041948,20.000000,5,-27.505567,0.000000,,,,,,
3700,00010,2,2,0,0,7,10,10.822976,68.000000,6,17.300775,81.000000,2,12.053184,71.000000,5,8.665917,64.000000,8,1.390025,49.000000,3,-1.343614,44.000000,4,-20.115266,6.000000,,,,,,
3800,00005,1,1,0,0,7,5,-0.977074,44.000000,5,29.152878,105.000000,4,-5.261172,36.000000,2,-7.844110,31.000000,6,-8.265196,30.000000,8,-15.932180,14.000000,3,-25.560336,0.000000,,,,,,
4000,00001,2,2,0,0,7,1,-15.058787,16.000000,3,37.577947,122.000000,8,15.512739,78.000000,2,1.909853,50.000000,4,-1.745989,43.000000,5,-15.809212,14.000000,6,-17.644441,11.000000,,,,,,
4000,00007,2,2,0,0,7,7,-9.559958,27.000000,6,12.830563,72.000000,4,7.874404,62.000000,5,-5.516203,35.000000,2,-5.630834,35.000000,8,-8.531938,29.000000,3,-31.969277,0.000000,,,,,,
4100,00005,1,1,0,0,7,5,1.568724,50.000000,5,31.921243,111.000000,4,2.100335,51.000000,6,-2.531319,41.000000,2,-8.929965,28.000000,8,-15.786101,15.000000,3,-18.597686,9.000000,,,,,,
4300,00001,2,2,0,0,7,1,-11.412524,23.000000,3,35.088081,117.000000,8,14.138832,75.000000,2,-0.054670,46.000000,4,-4.889568,37.000000,6,-13.320796,20.000000,5,-16.695385,13.000000,,,,,,
4300,00002,2,2,0,0,7,2,2.274363,51.000000,2,15.123010,77.000000,5,5.837042,58.000000,4,-1.294458,44.000000,8,-2.030352,42.000000,3,-4.607138,37.000000,6,-5.787435,35.000000,,,,,,
4400,00005,4,4,0,0,7,5,-8.840296,29.000000,5,35.129661,117.000000,2,0.124302,47.000000,4,-2.488843,41.000000,6,-7.256057,32.000000,8,-18.281749,10.000000,3,-19.589929,7.000000,,,,,,
4400,00011,4,4,0,0,7,11,20.445666,88.000000,6,13.987364,75.000000,8,1.256644,49.000000,3,-0.066848,46.000000,5,-9.088046,28.000000,4,-9.712480,27.000000,2,-11.105706,24.000000,,,,,,
4400,00009,4,4,0,0,7,9,1.514521,49.000000,8,21.756072,90.000000,3,15.841393,78.000000,2,3.960879,54.000000,4,-9.494061,27.000000,5,-11.614687,23.000000,6,-24.188680,0.000000,,,,,,
4400,00013,4,4,0,0,7,13,-21.398172,3.000000,3,20.857624,88.000000,4,16.598163,80.000000,2,12.071884,71.000000,8,0.746623,48.000000,5,-4.536054,37.000000,6,-11.995260,22.000000,,,,,,
4500,00011,2,2,0,0,7,11,20.278451,87.000000,6,7.104972,61.000000,8,3.705717,54.000000,3,0.358620,47.000000,5,-7.070035,32.000000,4,-7.799704,31.000000,2,-12.568013,21.000000,,,,,,
4500,00009,2,2,0,0,7,9,-2.659514,41.000000,8,29.825270,106.000000,3,12.782316,72.000000,2,4.777685,56.000000,5,-9.545977,27.000000,4,-13.640389,19.000000,6,-21.252576,4.000000,,,,,,
4700,00003,2,2,0,0,7,3,-7.650047,31.000000,4,2.999387,52.000000,2,-0.983103,44.000000,8,-1.590560,43.000000,6,-3.569806,39.000000,5,-4.673460,37.000000,3,-19.311152,7.000000,,,,,,
4700,00012,2,2,0,0,7,12,-10.665597,25.000000,3,41.050800,127.000000,2,15.184584,77.000000,8,0.774335,48.000000,5,-0.135037,46.000000,4,-4.073059,38.000000,6,-15.508599,15.000000,,,,,,
4800,00003,3,3,0,0,7,3,-9.588426,27.000000,4,8.402616,63.000000,2,1.848680,50.000000,8,-1.632507,43.000000,5,-2.953975,40.000000,6,-3.449458,39.000000,3,-21.560340,3.000000,,,,,,
4800,00013,3,3,0,0,7,13,-20.927167,4.000000,3,21.912116,91.000000,4,11.527750,70.000000,2,11.198113,69.000000,8,-3.697501,39.000000,5,-6.392082,33.000000,6,-10.652406,25.000000,,,,,,
4800,00009,3,3,0,0,7,9,-3.771583,39.000000,8,31.820921,111.000000,3,13.510445,74.000000,2,7.121741,61.000000,5,-7.805292,31.000000,4,-12.349839,21.000000,6,-27.293944,0.000000,,,,,,
4900,00013,3,3,0,0,7,13,-22.393200,1.000000,3,19.230257,85.000000,4,9.853118,66.000000,2,2.766686,52.000000,8,-1.788202,43.000000,5,-9.050653,28.000000,6,-14.014806,18.000000,,,,,,
4900,00002,3,3,0,0,7,2,5.155523,57.000000,2,8.594593,64.000000,5,6.348219,59.000000,8,0.828715,48.000000,6,-0.819420,45.000000,3,-0.882101,45.000000,4,-1.062149,44.000000,,,,,,
4900,00014,3,3,0,0,7,14,3.334512,53.000000,5,13.180692,73.000000,6,8.134125,63.000000,2,-5.903535,34.000000,3,-10.800224,25.000000,4,-14.606744,17.000000,8,-21.801591,2.000000,,,,,,
