timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1200,00006,9,10,0,0,5,6,-0.100798,46.000000,2,22.435689,92.000000,6,14.110741,75.000000,8,10.642858,68.000000,3,-2.909205,41.000000,7,-4.992686,36.000000,4,-5.071035,36.000000,,,,,,
1200,00018,9,10,0,0,5,18,-0.050793,46.000000,8,34.709764,116.000000,2,8.970049,64.000000,6,0.736840,48.000000,3,-1.005655,44.000000,7,-9.772476,27.000000,4,-14.369595,17.000000,,,,,,
1200,00021,9,10,0,0,5,21,-3.636144,39.000000,8,26.754099,100.000000,2,23.321257,93.000000,3,10.521921,68.000000,7,5.473680,57.000000,4,-12.283707,22.000000,6,-19.433057,7.000000,,,,,,
1200,00002,9,10,0,0,5,2,0.515230,47.000000,2,9.376836,65.000000,6,0.033895,46.000000,8,-0.572045,45.000000,4,-2.158782,42.000000,7,-4.192824,38.000000,3,-7.173513,32.000000,,,,,,
1300,00009,8,8,0,0,5,9,16.659710,80.000000,4,10.248688,67.000000,8,-4.584468,37.000000,2,-4.717501,37.000000,7,-9.197814,28.000000,6,-13.493372,19.000000,3,-13.852733,18.000000,,,,,,
1300,00016,8,8,0,0,5,16,29.308716,105.000000,2,16.356239,79.000000,6,8.047293,63.000000,4,2.838675,52.000000,8,-4.643660,37.000000,7,-14.076490,18.000000,3,-20.465883,5.000000,,,,,,
1300,00001,8,8,0,0,5,1,-17.639026,11.000000,7,9.178303,65.000000,8,4.537227,56.000000,2,3.628765,54.000000,6,-0.572625,45.000000,3,-12.993720,20.000000,4,-31.541702,0.000000,,,,,,
1300,00015,8,8,0,0,5,15,-10.412749,25.000000,7,12.901043,72.000000,3,9.006401,65.000000,8,-1.112241,44.000000,2,-1.242716,44.000000,6,-3.181400,40.000000,4,-12.180960,22.000000,,,,,,
1300,00004,8,8,0,0,5,4,11.289609,69.000000,2,20.487934,88.000000,6,3.166410,53.000000,7,1.492651,49.000000,4,-1.401059,44.000000,3,-4.658598,37.000000,8,-9.855764,26.000000,,,,,,
1300,00018,8,8,0,0,5,18,6.735115,60.000000,8,23.019681,93.000000,2,14.864056,76.000000,3,-6.802051,33.000000,6,-7.773834,31.000000,4,-10.166340,26.000000,7,-16.629382,13.000000,,,,,,
1300,00021,8,8,0,0,5,21,-10.973333,24.000000,8,22.134629,91.000000,2,18.116984,83.000000,3,9.982693,66.000000,7,2.279515,51.000000,4,-13.227051,20.000000,6,-20.769993,4.000000,,,,,,
1300,00002,8,8,0,0,5,2,9.334043,65.000000,6,14.506187,76.000000,3,4.265979,55.000000,2,2.946169,52.000000,7,-7.566802,31.000000,4,-7.617822,31.000000,8,-8.656702,29.000000,,,,,,
1400,00009,7,6,0,0,5,9,25.082283,97.000000,4,6.692323,60.000000,2,1.729263,50.000000,7,-0.825088,45.000000,8,-10.028242,26.000000,3,-13.065081,20.000000,6,-17.940050,10.000000,,,,,,
1400,00016,7,6,0,0,5,16,12.707747,72.000000,2,11.280972,69.000000,6,6.192827,59.000000,4,1.344143,49.000000,8,-3.977302,38.000000,7,-6.200677,34.000000,3,-10.893765,24.000000,,,,,,
1400,00004,7,6,0,0,5,4,4.731170,56.000000,2,17.871720,82.000000,4,5.954694,58.000000,8,1.915843,50.000000,6,0.005711,46.000000,3,-5.146048,36.000000,7,-5.991926,34.000000,,,,,,
1400,00018,7,6,0,0,5,18,-3.901062,39.000000,8,13.753327,74.000000,2,-6.203391,34.000000,7,-6.581424,33.000000,3,-6.710923,33.000000,4,-9.067852,28.000000,6,-13.837674,18.000000,,,,,,
1400,00002,7,6,0,0,5,2,0.382961,47.000000,2,12.082294,71.000000,6,6.555400,60.000000,3,6.213657,59.000000,4,-3.871253,39.000000,7,-11.856828,22.000000,8,-13.699794,19.000000,,,,,,
1400,00008,7,6,0,0,5,8,-12.562792,21.000000,4,9.904121,66.000000,3,-5.534134,35.000000,7,-6.423325,33.000000,2,-9.759870,27.000000,6,-10.476557,25.000000,8,-17.876374,10.000000,,,,,,
1400,00007,7,6,0,0,5,7,-5.957705,34.000000,2,15.151708,77.000000,4,10.694754,68.000000,8,6.017140,58.000000,3,-5.450385,35.000000,6,-6.159610,34.000000,7,-22.640749,1.000000,,,,,,
1500,00009,4,4,0,0,5,9,14.947879,76.000000,2,3.021788,52.000000,4,-2.405719,42.000000,3,-5.633940,35.000000,7,-6.017190,34.000000,8,-9.157192,28.000000,6,-10.247697,26.000000,,,,,,
1500,00016,4,4,0,0,5,16,22.669807,92.000000,2,1.448762,49.000000,4,-2.064580,42.000000,7,-2.265998,42.000000,6,-6.734797,33.000000,8,-19.249480,8.000000,3,-22.163716,2.000000,,,,,,
1500,00004,4,4,0,0,5,4,4.901812,56.000000,2,24.561582,96.000000,4,4.698505,56.000000,8,2.675563,52.000000,6,-3.285290,40.000000,3,-7.442181,31.000000,7,-14.304918,18.000000,,,,,,
1500,00002,4,4,0,0,5,2,2.051492,51.000000,2,18.258610,83.000000,6,4.703987,56.000000,3,-4.910202,36.000000,4,-5.726087,35.000000,8,-7.983888,30.000000,7,-8.882253,28.000000,,,,,,
2200,00002,5,5,0,0,5,2,7.761955,62.000000,3,5.036371,57.000000,4,4.771487,56.000000,6,0.452584,47.000000,2,-0.877937,45.000000,7,-2.555060,41.000000,8,-11.742592,23.000000,,,,,,
2200,00012,5,5,0,0,5,12,-3.038357,40.000000,6,37.371209,122.000000,7,-5.133500,36.000000,4,-12.337110,21.000000,2,-16.001538,14.000000,8,-21.099762,4.000000,3,-23.584968,0.000000,,,,,,
2200,00006,5,5,0,0,5,6,4.785077,56.000000,2,27.744250,102.000000,6,0.726184,48.000000,4,-1.466655,43.000000,3,-1.931043,42.000000,7,-3.067592,40.000000,8,-6.450652,33.000000,,,,,,
2200,00009,5,5,0,0,5,9,4.582039,56.000000,3,7.758114,62.000000,2,7.590590,62.000000,4,3.393951,53.000000,7,-1.057369,44.000000,8,-4.223050,38.000000,6,-8.375447,29.000000,,,,,,
2200,00016,5,5,0,0,5,16,39.753801,127.000000,2,3.560820,54.000000,6,2.663590,52.000000,3,2.496474,51.000000,7,-0.773197,45.000000,4,-15.986951,14.000000,8,-18.634219,9.000000,,,,,,
2300,00002,5,4,0,0,5,2,12.035934,71.000000,3,5.668469,58.000000,4,4.484493,55.000000,2,-0.011594,46.000000,7,-0.780999,45.000000,6,-4.200535,38.000000,8,-4.321616,38.000000,,,,,,
2300,00012,5,4,0,0,5,12,0.840011,48.000000,6,30.192731,107.000000,7,1.918877,50.000000,4,-10.989468,24.000000,8,-12.479405,21.000000,2,-15.520874,15.000000,3,-19.967270,6.000000,,,,,,
2300,00009,5,4,0,0,5,9,9.064928,65.000000,2,10.672948,68.000000,4,9.154424,65.000000,8,3.168680,53.000000,3,1.643139,50.000000,7,-5.615679,35.000000,6,-8.850009,29.000000,,,,,,
2300,00016,5,4,0,0,5,16,48.191407,127.000000,6,14.177004,75.000000,2,2.839515,52.000000,7,1.750206,50.000000,3,-0.259846,46.000000,8,-12.929320,20.000000,4,-23.168085,0.000000,,,,,,
2300,00005,5,4,0,0,5,5,0.994940,48.000000,2,3.352012,53.000000,6,2.697140,52.000000,3,-0.134635,46.000000,4,-2.965358,40.000000,7,-5.009630,36.000000,8,-14.739613,17.000000,,,,,,
3200,00002,11,10,0,0,5,2,9.792081,66.000000,2,20.427904,88.000000,4,5.643775,58.000000,7,-0.360669,46.000000,8,-8.224758,30.000000,6,-10.270798,26.000000,3,-15.201082,16.000000,,,,,,
3200,00004,11,10,0,0,5,4,15.529512,78.000000,2,13.895849,74.000000,4,5.757477,58.000000,6,1.087078,49.000000,7,-5.495657,35.000000,8,-20.812541,4.000000,3,-23.875173,0.000000,,,,,,
3200,00006,11,10,0,0,5,6,9.947162,66.000000,2,15.144504,77.000000,4,4.810931,56.000000,8,3.227187,53.000000,6,-0.965094,44.000000,3,-9.047767,28.000000,7,-9.963106,26.000000,,,,,,
3200,00007,11,10,0,0,5,7,4.972327,56.000000,2,24.137912,95.000000,3,2.506912,51.000000,4,0.906758,48.000000,7,0.362092,47.000000,6,-4.349964,38.000000,8,-7.325203,32.000000,,,,,,
3200,00008,11,10,0,0,5,8,-13.848639,18.000000,4,15.579664,78.000000,3,-3.015335,40.000000,6,-5.708949,35.000000,7,-7.196787,32.000000,2,-10.014603,26.000000,8,-15.209857,16.000000,,,,,,
3200,00009,11,10,0,0,5,9,9.680189,66.000000,2,5.869923,58.000000,4,3.407000,53.000000,3,-3.167091,40.000000,8,-3.194658,40.000000,7,-13.478043,19.000000,6,-14.530200,17.000000,,,,,,
3200,00011,11,10,0,0,5,11,0.911597,48.000000,6,14.351450,75.000000,7,10.402662,67.000000,8,-1.438007,43.000000,2,-2.184973,42.000000,4,-5.259048,36.000000,3,-13.015357,20.000000,,,,,,
3200,00013,11,10,0,0,5,13,-1.534526,43.000000,2,44.609578,127.000000,3,10.162546,67.000000,7,7.667601,62.000000,6,4.676996,56.000000,8,3.517656,53.000000,4,-8.311886,30.000000,,,,,,
3200,00016,11,10,0,0,5,16,31.653585,110.000000,7,15.172669,77.000000,4,12.397558,71.000000,6,8.453133,63.000000,2,-4.177826,38.000000,3,-11.709470,23.000000,8,-26.773656,0.000000,,,,,,
3200,00017,11,10,0,0,5,17,9.024357,65.000000,3,23.095223,93.000000,2,11.156124,69.000000,4,-2.659304,41.000000,7,-4.412248,37.000000,8,-8.410224,29.000000,6,-22.490856,1.000000,,,,,,
3200,00020,11,10,0,0,5,20,-4.730749,37.000000,3,18.277611,83.000000,4,-1.655188,43.000000,7,-4.469563,37.000000,8,-11.636391,23.000000,2,-14.116652,18.000000,6,-23.364731,0.000000,,,,,,
3300,00002,10,10,0,0,5,2,7.295808,61.000000,2,27.709268,102.000000,4,6.457882,59.000000,7,2.261233,51.000000,6,-17.115805,12.000000,3,-17.707972,11.000000,8,-25.652880,0.000000,,,,,,
3300,00004,10,10,0,0,5,4,16.281992,79.000000,2,15.893151,78.000000,4,7.511140,62.000000,6,4.831661,56.000000,3,-7.490496,31.000000,7,-14.420371,17.000000,8,-20.910107,4.000000,,,,,,
3300,00006,10,10,0,0,5,6,5.529926,58.000000,2,23.230820,93.000000,3,13.882316,74.000000,4,8.892674,64.000000,6,1.227260,49.000000,8,0.850594,48.000000,7,-13.535725,19.000000,,,,,,
3300,00007,10,10,0,0,5,7,2.759484,52.000000,2,15.155410,77.000000,7,4.880083,56.000000,3,-1.350835,44.000000,6,-1.986246,42.000000,4,-2.488650,41.000000,8,-16.487900,13.000000,,,,,,
3300,00008,10,10,0,0,5,8,-9.429075,27.000000,4,24.310658,95.000000,2,6.837478,60.000000,6,-2.654445,41.000000,3,-8.978935,28.000000,7,-11.775084,23.000000,8,-20.947687,4.000000,,,,,,
3300,00009,10,10,0,0,5,9,4.986534,56.000000,4,5.412633,57.000000,8,3.259743,53.000000,2,-0.905179,45.000000,7,-11.409229,23.000000,3,-12.874048,20.000000,6,-14.905137,16.000000,,,,,,
3300,00013,10,10,0,0,5,13,1.174566,49.000000,2,48.309047,127.000000,3,7.722090,62.000000,7,1.134561,49.000000,6,-1.464755,43.000000,4,-6.563242,33.000000,8,-11.054496,24.000000,,,,,,
3300,00016,10,10,0,0,5,16,26.594138,100.000000,4,15.770207,78.000000,6,8.597232,64.000000,7,7.188392,61.000000,2,-4.729939,37.000000,3,-11.988383,22.000000,8,-20.217542,6.000000,,,,,,
3300,00017,10,10,0,0,5,17,8.215147,63.000000,3,16.009920,79.000000,2,12.461967,71.000000,4,-0.587970,45.000000,7,-2.500898,41.000000,8,-4.987741,36.000000,6,-13.350909,19.000000,,,,,,
3300,00020,10,10,0,0,5,20,1.056211,48.000000,4,3.625295,54.000000,6,-0.611566,45.000000,7,-8.166116,30.000000,8,-10.782981,25.000000,2,-12.583965,21.000000,3,-13.955056,18.000000,,,,,,
4600,00001,21,21,0,0,5,1,-6.031589,34.000000,8,18.253166,83.000000,7,5.924638,58.000000,2,4.362330,55.000000,3,-3.683869,39.000000,4,-4.977329,36.000000,6,-9.299415,28.000000,,,,,,
4600,00002,21,21,0,0,5,2,13.545356,74.000000,4,0.240652,47.000000,8,-1.843852,43.000000,6,-2.021417,42.000000,2,-6.899807,32.000000,7,-8.696013,29.000000,3,-10.316019,26.000000,,,,,,
4600,00003,21,21,0,0,5,3,-1.549749,43.000000,7,22.518762,92.000000,2,2.518990,51.000000,8,-1.633939,43.000000,6,-4.626084,37.000000,3,-11.229126,24.000000,4,-11.829501,23.000000,,,,,,
4600,00004,21,21,0,0,5,4,-1.923023,42.000000,2,18.052370,83.000000,6,12.837408,72.000000,7,1.680942,50.000000,4,-2.751928,41.000000,3,-4.156253,38.000000,8,-11.420367,23.000000,,,,,,
4600,00005,21,21,0,0,5,5,-7.635162,31.000000,3,24.175620,95.000000,8,11.315858,69.000000,2,1.491255,49.000000,4,-0.424335,46.000000,6,-11.272175,24.000000,7,-17.236278,12.000000,,,,,,
4600,00006,21,21,0,0,5,6,14.123374,75.000000,2,39.213306,125.000000,8,9.067541,65.000000,6,-4.347541,38.000000,7,-4.522628,37.000000,3,-12.274097,22.000000,4,-12.449155,21.000000,,,,,,
4600,00007,21,21,0,0,5,7,-7.401990,31.000000,2,13.119738,73.000000,3,5.199550,57.000000,6,-2.363672,42.000000,4,-3.861497,39.000000,8,-5.945718,34.000000,7,-17.281578,12.000000,,,,,,
4600,00008,21,21,0,0,5,8,-1.189058,44.000000,4,27.585076,102.000000,7,-3.064057,40.000000,3,-3.731749,39.000000,2,-5.145284,36.000000,6,-8.583809,29.000000,8,-17.894557,10.000000,,,,,,
4600,00009,21,21,0,0,5,9,10.262758,67.000000,4,23.189804,93.000000,2,9.526474,66.000000,8,-3.544738,39.000000,6,-4.845662,37.000000,7,-8.202442,30.000000,3,-28.766134,0.000000,,,,,,
4600,00010,21,21,0,0,5,10,-9.375324,27.000000,7,24.967513,97.000000,2,17.020555,81.000000,6,3.642028,54.000000,8,1.256856,49.000000,4,-8.131136,30.000000,3,-21.222821,4.000000,,,,,,
4600,00011,21,21,0,0,5,11,-2.465306,41.000000,6,13.698684,74.000000,2,0.013147,46.000000,4,-3.612575,39.000000,7,-5.344587,36.000000,8,-6.981628,32.000000,3,-21.831549,2.000000,,,,,,
4600,00012,21,21,0,0,5,12,4.221792,55.000000,6,18.816125,84.000000,2,5.830369,58.000000,7,4.063690,55.000000,3,-2.518940,41.000000,8,-3.447890,39.000000,4,-11.899505,22.000000,,,,,,
4600,00013,21,21,0,0,5,13,1.093288,49.000000,2,34.812637,117.000000,7,4.707565,56.000000,6,0.454368,47.000000,8,-2.977265,40.000000,4,-5.245260,36.000000,3,-17.582019,11.000000,,,,,,
4600,00014,21,21,0,0,5,14,-10.921624,24.000000,8,11.289464,69.000000,7,1.936293,50.000000,4,1.921231,50.000000,2,-3.329361,40.000000,6,-4.759227,37.000000,3,-8.712231,29.000000,,,,,,
4600,00015,21,21,0,0,5,15,-18.585473,9.000000,8,20.446915,88.000000,2,16.177877,79.000000,7,1.672792,50.000000,3,-1.493086,43.000000,6,-1.822987,43.000000,4,-8.010440,30.000000,,,,,,
4600,00016,21,21,0,0,5,16,34.579718,116.000000,6,6.855869,60.000000,4,5.919414,58.000000,2,-2.735186,41.000000,8,-11.758184,23.000000,7,-23.476822,0.000000,3,-25.733730,0.000000,,,,,,
4600,00017,21,21,0,0,5,17,0.563519,48.000000,3,27.521718,102.000000,8,8.799579,64.000000,2,3.244436,53.000000,4,-4.613466,37.000000,7,-15.875635,14.000000,6,-25.453918,0.000000,,,,,,
4600,00018,21,21,0,0,5,18,-7.965696,30.000000,8,15.834092,78.000000,3,6.578842,60.000000,2,-6.592783,33.000000,7,-9.741356,27.000000,4,-12.582802,21.000000,6,-15.501015,15.000000,,,,,,
4600,00019,21,21,0,0,5,19,-8.777156,29.000000,8,16.426320,79.000000,3,5.530888,58.000000,2,-2.990500,40.000000,6,-7.255434,32.000000,4,-10.277137,26.000000,7,-10.855811,24.000000,,,,,,
4600,00020,21,21,0,0,5,20,-1.384880,44.000000,2,19.098681,85.000000,4,11.649815,70.000000,3,8.795573,64.000000,8,2.181554,51.000000,6,-14.620606,17.000000,7,-18.015014,10.000000,,,,,,
4600,00021,21,21,0,0,5,21,-8.906785,28.000000,3,9.915760,66.000000,7,-0.897914,45.000000,2,-2.481995,41.000000,6,-12.505968,21.000000,8,-13.437558,19.000000,4,-15.364871,15.000000,,,,,,
4700,00001,21,21,0,0,5,1,-14.756051,17.000000,7,10.254944,67.000000,2,7.688945,62.000000,8,2.538869,51.000000,3,0.539581,47.000000,6,-1.900476,43.000000,4,-2.530579,41.000000,,,,,,
4700,00002,21,21,0,0,5,2,12.662166,72.000000,2,4.876147,56.000000,4,1.723871,50.000000,3,-1.055350,44.000000,8,-3.047189,40.000000,6,-3.122937,40.000000,7,-16.349611,13.000000,,,,,,
4700,00003,21,21,0,0,5,3,-0.178671,46.000000,7,20.450519,88.000000,2,8.262823,63.000000,8,3.102252,53.000000,3,-6.943037,32.000000,4,-14.145492,18.000000,6,-14.378147,17.000000,,,,,,
4700,00004,21,21,0,0,5,4,4.741749,56.000000,2,6.848165,60.000000,6,3.425681,53.000000,7,0.859227,48.000000,4,0.715848,48.000000,8,-10.007470,26.000000,3,-13.835424,18.000000,,,,,,
4700,00005,21,21,0,0,5,5,-2.836649,41.000000,3,23.778034,94.000000,8,10.831445,68.000000,4,10.464190,67.000000,2,6.216723,59.000000,7,-10.363973,25.000000,6,-10.591707,25.000000,,,,,,
4700,00006,21,21,0,0,5,6,15.132905,77.000000,2,42.239325,127.000000,8,4.307597,55.000000,7,-3.677586,39.000000,3,-5.789312,35.000000,6,-6.103797,34.000000,4,-6.845543,33.000000,,,,,,
4700,00007,21,21,0,0,5,7,-6.785177,33.000000,2,13.687188,74.000000,3,3.709435,54.000000,4,1.150869,49.000000,8,-4.438225,37.000000,6,-7.973431,30.000000,7,-19.737119,7.000000,,,,,,
4700,00008,21,21,0,0,5,8,-4.611312,37.000000,4,19.883769,86.000000,3,2.256652,51.000000,2,-5.196116,36.000000,7,-9.372821,27.000000,6,-13.180290,20.000000,8,-18.092370,10.000000,,,,,,
4700,00009,21,21,0,0,5,9,8.779705,64.000000,4,16.863841,80.000000,2,6.325979,59.000000,8,-1.197074,44.000000,7,-8.540771,29.000000,6,-15.716955,15.000000,3,-21.470568,3.000000,,,,,,
4700,00010,21,21,0,0,5,10,-0.617437,45.000000,2,14.208631,75.000000,7,9.554990,66.000000,4,3.954103,54.000000,6,2.389303,51.000000,8,-7.082262,32.000000,3,-12.253972,22.000000,,,,,,
4700,00011,21,21,0,0,5,11,-3.086406,40.000000,6,17.513668,82.000000,4,2.402215,51.000000,8,-3.452168,39.000000,2,-5.015982,36.000000,7,-9.833362,27.000000,3,-10.964404,24.000000,,,,,,
