timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
100,00002,2,1,0,0,4,2,13.098193,73.000000,3,10.945967,68.000000,2,5.593641,58.000000,6,-6.344065,34.000000,5,-9.272498,28.000000,8,-17.653427,11.000000,7,-19.953311,6.000000,,,,,,
100,00008,2,1,0,0,4,8,15.425375,77.000000,3,3.090859,53.000000,5,0.545986,47.000000,2,-2.068944,42.000000,6,-5.633928,35.000000,8,-11.779824,23.000000,7,-12.824603,21.000000,,,,,,
200,00002,5,4,0,0,4,2,9.894903,66.000000,2,7.283030,61.000000,3,3.641141,54.000000,6,-4.980431,36.000000,5,-10.026361,26.000000,7,-18.298493,9.000000,8,-19.731124,7.000000,,,,,,
200,00008,5,4,0,0,4,8,10.034129,67.000000,5,-1.169691,44.000000,3,-4.046407,38.000000,2,-8.998749,28.000000,8,-9.129904,28.000000,7,-9.266528,28.000000,6,-15.157704,16.000000,,,,,,
200,00001,5,4,0,0,4,1,-10.214397,26.000000,8,11.591890,70.000000,7,10.750872,68.000000,2,-3.579389,39.000000,5,-14.842536,16.000000,3,-15.443224,15.000000,6,-15.904752,14.000000,,,,,,
200,00007,5,4,0,0,4,7,11.951249,70.000000,2,21.421987,90.000000,3,-2.049224,42.000000,8,-7.974481,30.000000,5,-8.004225,30.000000,7,-13.461357,19.000000,6,-14.986821,16.000000,,,,,,
200,00009,5,4,0,0,4,9,-9.940103,26.000000,5,15.459066,78.000000,2,10.355692,67.000000,8,0.218862,47.000000,6,-5.199640,36.000000,7,-21.016897,4.000000,3,-27.687339,0.000000,,,,,,
300,00002,7,4,0,0,4,2,8.356103,63.000000,2,13.178000,73.000000,3,-1.873995,43.000000,6,-2.825295,41.000000,5,-2.954974,40.000000,8,-15.492452,15.000000,7,-18.299662,9.000000,,,,,,
300,00008,7,4,0,0,4,8,11.394231,69.000000,7,8.897592,64.000000,5,2.873639,52.000000,2,-1.827282,43.000000,3,-6.421814,33.000000,8,-8.237785,30.000000,6,-23.440998,0.000000,,,,,,
300,00001,7,4,0,0,4,1,1.485070,49.000000,8,9.887210,66.000000,2,1.359768,49.000000,7,-3.068101,40.000000,5,-3.582624,39.000000,6,-11.485203,23.000000,3,-13.751755,19.000000,,,,,,
