timestamp,ueImsiComplete,DRB.PdcpSduDelayDl(cellAverageLatency),m_pDCPBytesUL(0),m_pDCPBytesDL(cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID(txBytes),Tot.PdcpSduNbrDl.UEID(txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID(pdcpLatency),txPdcpPduLteRlc,txPdcpPduBytesLteRlc,QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID(txPdcpPduNrRlc)
3400,00016,1628.373363,0,12590,0,0,0.000000,0.000000,0,0,0.000000,0
3400,00001,1628.373363,0,12590,2096,200,20960.000000,162.148158,86,901,1195.000000,114
3400,00010,1628.373363,0,12590,0,0,0.000000,0.000000,0,0,0.000000,0
3400,00007,1628.373363,0,12590,0,0,0.000000,0.000000,0,0,0.000000,0
3400,00014,1628.373363,0,12590,0,0,0.000000,0.000000,0,0,0.000000,0
3400,00020,1628.373363,0,12590,2,4,20.000000,30.705570,4,2,0.000000,0
3400,00013,1628.373363,0,12590,2096,200,20960.000000,7184.722507,101,1058,1038.000000,99
3400,00002,1628.373363,0,12590,0,0,0.000000,0.000000,0,0,0.000000,0
3500,00008,1399.310740,0,12583,0,0,0.000000,0.000000,0,0,0.000000,0
3500,00015,1399.310740,0,12583,0,0,0.000000,0.000000,0,0,0.000000,0
3500,00011,1399.310740,0,12583,2,4,20.000000,30.703910,4,2,0.000000,0
3500,00018,1399.310740,0,12583,0,0,0.000000,0.000000,0,0,0.000000,0
3500,00017,1399.310740,0,12583,2096,200,20960.000000,7438.494044,105,1100,996.000000,95
3500,00006,1399.310740,0,12583,0,0,0.000000,0.000000,0,0,0.000000,0
3500,00012,1399.310740,0,12583,0,0,0.000000,0.000000,0,0,0.000000,0
3500,00021,1399.310740,0,12583,2096,200,20960.000000,2787.775853,111,1163,933.000000,89
3500,00019,1399.310740,0,12583,4,10,40.000000,27.661572,3,1,3.000000,7
3500,00004,1399.310740,0,12583,0,0,0.000000,0.000000,0,0,0.000000,0
3500,00009,1399.310740,0,12583,2096,200,20960.000000,7437.891911,101,1058,1038.000000,99
3500,00005,1399.310740,0,12583,2096,200,20960.000000,4539.820811,88,922,1174.000000,112
3500,00003,1399.310740,0,12583,0,0,0.000000,0.000000,0,0,0.000000,0
3500,00016,1399.310740,0,12583,0,0,0.000000,0.000000,0,0,0.000000,0
3500,00001,1399.310740,0,12583,2096,200,20960.000000,803.949027,94,985,1111.000000,106
3500,00010,1399.310740,0,12583,0,0,0.000000,0.000000,0,0,0.000000,0
3500,00007,1399.310740,0,12583,0,0,0.000000,0.000000,0,0,0.000000,0
3500,00014,1399.310740,0,12583,0,0,0.000000,0.000000,0,0,0.000000,0
3500,00020,1399.310740,0,12583,1,3,10.000000,13.370370,0,0,1.000000,3
3500,00013,1399.310740,0,12583,2096,200,20960.000000,6282.826056,113,1184,912.000000,87
3500,00002,1399.310740,0,12583,0,1,0.000000,23.031990,0,0,0.000000,1
3600,00008,1300.557964,0,15216,0,0,0.000000,0.000000,0,0,0.000000,0
3600,00015,1300.557964,0,15216,0,0,0.000000,0.000000,0,0,0.000000,0
3600,00011,1300.557964,0,15216,4,9,40.000000,1057.976914,9,4,0.000000,0
3600,00018,1300.557964,0,15216,0,0,0.000000,0.000000,0,0,0.000000,0
3600,00017,1300.557964,0,15216,2096,200,20960.000000,6154.692150,110,1153,943.000000,90
3600,00006,1300.557964,0,15216,0,0,0.000000,0.000000,0,0,0.000000,0
3600,00012,1300.557964,0,15216,0,0,0.000000,0.000000,0,0,0.000000,0
3600,00021,1300.557964,0,15216,2096,200,20960.000000,3581.069056,93,975,1121.000000,107
3600,00019,1300.557964,0,15216,5,11,50.000000,91.992070,7,3,2.000000,4
3600,00004,1300.557964,0,15216,0,0,0.000000,0.000000,0,0,0.000000,0
3600,00009,1300.557964,0,15216,4726,451,47260.000000,9211.597038,436,4569,157.000000,15
3600,00005,1300.557964,0,15216,2096,200,20960.000000,4190.650681,102,1069,1027.000000,98
3600,00003,1300.557964,0,15216,0,0,0.000000,0.000000,0,0,0.000000,0
3600,00016,1300.557964,0,15216,0,0,0.000000,0.000000,0,0,0.000000,0
3600,00001,1300.557964,0,15216,2096,200,20960.000000,236.399457,106,1111,985.000000,94
3600,00010,1300.557964,0,15216,0,0,0.000000,0.000000,0,0,0.000000,0
3600,00007,1300.557964,0,15216,0,0,0.000000,0.000000,0,0,0.000000,0
3600,00014,1300.557964,0,15216,0,0,0.000000,0.000000,0,0,0.000000,0
3600,00020,1300.557964,0,15216,1,3,10.000000,294.746707,1,0,1.000000,2
3600,00013,1300.557964,0,15216,2096,200,20960.000000,2492.593174,98,1027,1069.000000,102
3600,00002,1300.557964,0,15216,0,0,0.000000,0.000000,0,0,0.000000,0
3700,00008,1556.936736,0,13104,0,0,0.000000,0.000000,0,0,0.000000,0
3700,00015,1556.936736,0,13104,0,0,0.000000,0.000000,0,0,0.000000,0
3700,00011,1556.936736,0,13104,9,21,90.000000,93.481920,1,0,9.000000,20
3700,00018,1556.936736,0,13104,0,0,0.000000,0.000000,0,0,0.000000,0
3700,00017,1556.936736,0,13104,2096,200,20960.000000,6056.424610,102,1069,1027.000000,98
3700,00006,1556.936736,0,13104,0,0,0.000000,0.000000,0,0,0.000000,0
3700,00012,1556.936736,0,13104,0,0,0.000000,0.000000,0,0,0.000000,0
3700,00021,1556.936736,0,13104,2096,200,20960.000000,4068.658413,92,964,1132.000000,108
3700,00019,1556.936736,0,13104,4,10,40.000000,23.841626,5,2,2.000000,5
3700,00004,1556.936736,0,13104,0,0,0.000000,0.000000,0,0,0.000000,0
3700,00009,1556.936736,0,13104,2610,249,26100.000000,9045.451307,208,2180,430.000000,41
3700,00005,1556.936736,0,13104,2096,200,20960.000000,8838.395295,102,1069,1027.000000,98
3700,00003,1556.936736,0,13104,0,0,0.000000,0.000000,0,0,0.000000,0
3700,00016,1556.936736,0,13104,0,0,0.000000,0.000000,0,0,0.000000,0
3700,00001,1556.936736,0,13104,2096,200,20960.000000,663.872550,97,1017,1079.000000,103
3700,00010,1556.936736,0,13104,0,0,0.000000,0.000000,0,0,0.000000,0
3700,00007,1556.936736,0,13104,0,0,0.000000,0.000000,0,0,0.000000,0
3700,00014,1556.936736,0,13104,0,0,0.000000,0.000000,0,0,0.000000,0
3700,00020,1556.936736,0,13104,1,2,10.000000,514.670957,0,0,1.000000,2
3700,00013,1556.936736,0,13104,2096,200,20960.000000,3390.874769,97,1017,1079.000000,103
3700,00002,1556.936736,0,13104,0,0,0.000000,0.000000,0,0,0.000000,0
3800,00008,2230.060524,0,12586,0,0,0.000000,0.000000,0,0,0.000000,0
3800,00015,2230.060524,0,12586,0,0,0.000000,0.000000,0,0,0.000000,0
3800,00011,2230.060524,0,12586,5,13,50.000000,95.697293,13,5,0.000000,0
3800,00018,2230.060524,0,12586,0,0,0.000000,0.000000,0,0,0.000000,0
3800,00017,2230.060524,0,12586,2096,200,20960.000000,8809.385822,104,1090,1006.000000,96
3800,00006,2230.060524,0,12586,0,0,0.000000,0.000000,0,0,0.000000,0
3800,00012,2230.060524,0,12586,0,0,0.000000,0.000000,0,0,0.000000,0
3800,00021,2230.060524,0,12586,2096,200,20960.000000,4919.522277,91,954,1142.000000,109
3800,00019,2230.060524,0,12586,4,9,40.000000,29.688006,6,3,1.000000,3
3800,00004,2230.060524,0,12586,0,1,0.000000,9.457400,0,0,0.000000,1
3800,00009,2230.060524,0,12586,2096,200,20960.000000,6562.932989,116,1216,880.000000,84
3800,00005,2230.060524,0,12586,2096,200,20960.000000,18227.550371,100,1048,1048.000000,100
3800,00003,2230.060524,0,12586,0,0,0.000000,0.000000,0,0,0.000000,0
3800,00016,2230.060524,0,12586,0,0,0.000000,0.000000,0,0,0.000000,0
3800,00001,2230.060524,0,12586,2096,200,20960.000000,635.353234,97,1017,1079.000000,103
3800,00010,2230.060524,0,12586,0,0,0.000000,0.000000,0,0,0.000000,0
3800,00007,2230.060524,0,12586,0,0,0.000000,0.000000,0,0,0.000000,0
3800,00014,2230.060524,0,12586,0,0,0.000000,0.000000,0,0,0.000000,0
3800,00020,2230.060524,0,12586,1,3,10.000000,968.143730,2,1,0.000000,1
3800,00013,2230.060524,0,12586,2096,200,20960.000000,6573.539875,100,1048,1048.000000,100
3800,00002,2230.060524,0,12586,0,0,0.000000,0.000000,0,0,0.000000,0
3900,00008,2342.994078,0,17573,0,0,0.000000,0.000000,0,0,0.000000,0
3900,00015,2342.994078,0,17573,0,0,0.000000,0.000000,0,0,0.000000,0
3900,00011,2342.994078,0,17573,0,0,0.000000,0.000000,0,0,0.000000,0
3900,00018,2342.994078,0,17573,0,0,0.000000,0.000000,0,0,0.000000,0
3900,00017,2342.994078,0,17573,2096,200,20960.000000,10191.160694,95,996,1100.000000,105
3900,00006,2342.994078,0,17573,0,0,0.000000,0.000000,0,0,0.000000,0
3900,00012,2342.994078,0,17573,0,0,0.000000,0.000000,0,0,0.000000,0
3900,00021,2342.994078,0,17573,7084,676,70840.000000,5361.787550,597,6257,827.000000,79
3900,00019,2342.994078,0,17573,9,20,90.000000,38.599457,1,0,9.000000,19
3900,00004,2342.994078,0,17573,0,0,0.000000,0.000000,0,0,0.000000,0
3900,00009,2342.994078,0,17573,2096,200,20960.000000,7499.247535,99,1038,1058.000000,101
3900,00005,2342.994078,0,17573,2096,200,20960.000000,19372.227664,94,985,1111.000000,106
3900,00003,2342.994078,0,17573,0,0,0.000000,0.000000,0,0,0.000000,0
3900,00016,2342.994078,0,17573,0,0,0.000000,0.000000,0,0,0.000000,0
3900,00001,2342.994078,0,17573,2096,200,20960.000000,323.777706,79,828,1268.000000,121
3900,00010,2342.994078,0,17573,0,0,0.000000,0.000000,0,0,0.000000,0
3900,00007,2342.994078,0,17573,0,0,0.000000,0.000000,0,0,0.000000,0
3900,00014,2342.994078,0,17573,0,0,0.000000,0.000000,0,0,0.000000,0
3900,00020,2342.994078,0,17573,0,1,0.000000,29.549120,1,0,0.000000,0
3900,00013,2342.994078,0,17573,2096,200,20960.000000,6386.525920,104,1090,1006.000000,96
3900,00002,2342.994078,0,17573,0,0,0.000000,0.000000,0,0,0.000000,0
4000,00008,2554.326956,0,12872,1,3,10.000000,40.953730,3,1,0.000000,0
4000,00015,2554.326956,0,12872,0,0,0.000000,0.000000,0,0,0.000000,0
4000,00011,2554.326956,0,12872,0,1,0.000000,40.700790,1,0,0.000000,0
4000,00018,2554.326956,0,12872,0,0,0.000000,0.000000,0,0,0.000000,0
4000,00017,2554.326956,0,12872,2096,200,20960.000000,10917.692727,114,1195,901.000000,86
4000,00006,2554.326956,0,12872,0,0,0.000000,0.000000,0,0,0.000000,0
4000,00012,2554.326956,0,12872,0,0,0.000000,0.000000,0,0,0.000000,0
4000,00021,2554.326956,0,12872,2389,228,23890.000000,5611.785992,143,1499,890.000000,85
4000,00019,2554.326956,0,12872,2,4,20.000000,87.828788,2,1,1.000000,2
4000,00004,2554.326956,0,12872,0,1,0.000000,36.669620,1,0,0.000000,0
4000,00009,2554.326956,0,12872,2096,200,20960.000000,8880.898919,108,1132,964.000000,92
4000,00005,2554.326956,0,12872,2096,200,20960.000000,20339.078866,96,1006,1090.000000,104
4000,00003,2554.326956,0,12872,0,0,0.000000,0.000000,0,0,0.000000,0
4000,00016,2554.326956,0,12872,0,1,0.000000,30.707990,1,0,0.000000,0
4000,00001,2554.326956,0,12872,2096,200,20960.000000,1269.719866,103,1079,1017.000000,97
4000,00010,2554.326956,0,12872,0,0,0.000000,0.000000,0,0,0.000000,0
4000,00007,2554.326956,0,12872,0,0,0.000000,0.000000,0,0,0.000000,0
4000,00014,2554.326956,0,12872,0,0,0.000000,0.000000,0,0,0.000000,0
4000,00020,2554.326956,0,12872,0,0,0.000000,0.000000,0,0,0.000000,0
4000,00013,2554.326956,0,12872,2096,200,20960.000000,6384.828785,107,1121,975.000000,93
4000,00002,2554.326956,0,12872,0,0,0.000000,0.000000,0,0,0.000000,0
4100,00008,2612.898966,0,12589,1,3,10.000000,16.208480,1,0,1.000000,2
4100,00015,2612.898966,0,12589,0,0,0.000000,0.000000,0,0,0.000000,0
4100,00011,2612.898966,0,12589,0,0,0.000000,0.000000,0,0,0.000000,0
4100,00018,2612.898966,0,12589,0,0,0.000000,0.000000,0,0,0.000000,0
4100,00017,2612.898966,0,12589,2096,200,20960.000000,10476.354813,99,1038,1058.000000,101
4100,00006,2612.898966,0,12589,0,0,0.000000,0.000000,0,0,0.000000,0
4100,00012,2612.898966,0,12589,0,0,0.000000,0.000000,0,0,0.000000,0
4100,00021,2612.898966,0,12589,2096,200,20960.000000,5371.504026,92,964,1132.000000,108
4100,00019,2612.898966,0,12589,12,24,120.000000,30.082688,7,3,9.000000,17
4100,00004,2612.898966,0,12589,0,0,0.000000,0.000000,0,0,0.000000,0
4100,00009,2612.898966,0,12589,2096,200,20960.000000,8985.047197,114,1195,901.000000,86
4100,00005,2612.898966,0,12589,2096,200,20960.000000,22281.478772,93,975,1121.000000,107
4100,00003,2612.898966,0,12589,0,0,0.000000,0.000000,0,0,0.000000,0
4100,00016,2612.898966,0,12589,0,0,0.000000,0.000000,0,0,0.000000,0
4100,00001,2612.898966,0,12589,2096,200,20960.000000,1399.689968,95,996,1100.000000,105
4100,00010,2612.898966,0,12589,0,0,0.000000,0.000000,0,0,0.000000,0
4100,00007,2612.898966,0,12589,0,0,0.000000,0.000000,0,0,0.000000,0
4100,00014,2612.898966,0,12589,0,0,0.000000,0.000000,0,0,0.000000,0
4100,00020,2612.898966,0,12589,0,1,0.000000,30.700790,1,0,0.000000,0
4100,00013,2612.898966,0,12589,2096,200,20960.000000,6279.811545,105,1100,996.000000,95
4100,00002,2612.898966,0,12589,0,0,0.000000,0.000000,0,0,0.000000,0
4200,00008,2556.487220,0,109574,0,1,0.000000,30.702950,1,0,0.000000,0
4200,00015,2556.487220,0,109574,0,0,0.000000,0.000000,0,0,0.000000,0
4200,00011,2556.487220,0,109574,0,0,0.000000,0.000000,0,0,0.000000,0
4200,00018,2556.487220,0,109574,0,0,0.000000,0.000000,0,0,0.000000,0
4200,00017,2556.487220,0,109574,8656,826,86560.000000,12213.954841,731,7661,995.000000,95
4200,00006,2556.487220,0,109574,0,0,0.000000,0.000000,0,0,0.000000,0
4200,00012,2556.487220,0,109574,0,1,0.000000,30.702950,1,0,0.000000,0
4200,00021,2556.487220,0,109574,4328,413,43280.000000,5268.473203,350,3668,660.000000,63
4200,00019,2556.487220,0,109574,7,15,70.000000,339.377342,7,3,4.000000,8
4200,00004,2556.487220,0,109574,0,0,0.000000,0.000000,0,0,0.000000,0
4200,00009,2556.487220,0,109574,5156,492,51560.000000,10885.983268,487,5104,52.000000,5
4200,00005,2556.487220,0,109574,42737,4078,427370.000000,22827.219241,1,10,42727.000000,4077
4200,00003,2556.487220,0,109574,0,0,0.000000,0.000000,0,0,0.000000,0
4200,00016,2556.487220,0,109574,0,0,0.000000,0.000000,0,0,0.000000,0
4200,00001,2556.487220,0,109574,2096,200,20960.000000,183.000384,100,1048,1048.000000,100
4200,00010,2556.487220,0,109574,0,0,0.000000,0.000000,0,0,0.000000,0
4200,00007,2556.487220,0,109574,0,0,0.000000,0.000000,0,0,0.000000,0
4200,00014,2556.487220,0,109574,0,0,0.000000,0.000000,0,0,0.000000,0
4200,00020,2556.487220,0,109574,0,1,0.000000,30.702950,1,0,0.000000,0
4200,00013,2556.487220,0,109574,46594,4446,465940.000000,1876.114499,219,2295,44299.000000,4227
4200,00002,2556.487220,0,109574,0,0,0.000000,0.000000,0,0,0.000000,0
4300,00008,2164.230905,0,141240,2,4,20.000000,30.704390,2,1,1.000000,2
4300,00015,2164.230905,0,141240,0,0,0.000000,0.000000,0,0,0.000000,0
4300,00011,2164.230905,0,141240,0,0,0.000000,0.000000,0,0,0.000000,0
4300,00018,2164.230905,0,141240,0,0,0.000000,0.000000,0,0,0.000000,0
4300,00017,2164.230905,0,141240,50052,4776,500520.000000,7436.113771,651,6822,43230.000000,4125
4300,00006,2164.230905,0,141240,0,0,0.000000,0.000000,0,0,0.000000,0
4300,00012,2164.230905,0,141240,2,4,20.000000,143.064838,0,0,2.000000,4
4300,00021,2164.230905,0,141240,16758,1599,167580.000000,4331.045251,26,272,16486.000000,1573
4300,00019,2164.230905,0,141240,6,13,60.000000,20.066214,5,2,4.000000,8
4300,00004,2164.230905,0,141240,0,0,0.000000,0.000000,0,0,0.000000,0
4300,00009,2164.230905,0,141240,2096,200,20960.000000,11700.904040,200,2096,0.000000,0
4300,00005,2164.230905,0,141240,61161,5836,611610.000000,15772.414084,503,5271,55890.000000,5333
4300,00003,2164.230905,0,141240,0,0,0.000000,0.000000,0,0,0.000000,0
4300,00016,2164.230905,0,141240,1,3,10.000000,34.037963,3,1,0.000000,0
4300,00001,2164.230905,0,141240,2096,200,20960.000000,218.838880,101,1058,1038.000000,99
4300,00010,2164.230905,0,141240,0,0,0.000000,0.000000,0,0,0.000000,0
4300,00007,2164.230905,0,141240,0,0,0.000000,0.000000,0,0,0.000000,0
4300,00014,2164.230905,0,141240,0,0,0.000000,0.000000,0,0,0.000000,0
4300,00020,2164.230905,0,141240,1,2,10.000000,30.704390,2,1,0.000000,0
4300,00013,2164.230905,0,141240,9065,865,90650.000000,5730.955187,9,94,8971.000000,856
4300,00002,2164.230905,0,141240,0,0,0.000000,0.000000,0,0,0.000000,0
4400,00008,1564.856218,0,128940,2,5,20.000000,30.705567,5,2,0.000000,0
4400,00015,1564.856218,0,128940,0,0,0.000000,0.000000,0,0,0.000000,0
4400,00011,1564.856218,0,128940,0,0,0.000000,0.000000,0,0,0.000000,0
4400,00018,1564.856218,0,128940,0,1,0.000000,36.850350,1,0,0.000000,0
4400,00017,1564.856218,0,128940,2096,200,20960.000000,11651.496664,200,2096,0.000000,0
4400,00006,1564.856218,0,128940,0,0,0.000000,0.000000,0,0,0.000000,0
4400,00012,1564.856218,0,128940,4,9,40.000000,121.513969,0,0,4.000000,9
4400,00021,1564.856218,0,128940,28694,2738,286940.000000,142.271802,10,105,28589.000000,2728
4400,00019,1564.856218,0,128940,7,16,70.000000,136.857658,13,6,1.000000,3
4400,00004,1564.856218,0,128940,0,0,0.000000,0.000000,0,0,0.000000,0
4400,00009,1564.856218,0,128940,36418,3475,364180.000000,9658.837508,1253,13131,23287.000000,2222
4400,00005,1564.856218,0,128940,10490,1001,104900.000000,7469.601989,454,4758,5732.000000,547
4400,00003,1564.856218,0,128940,0,0,0.000000,0.000000,0,0,0.000000,0
4400,00016,1564.856218,0,128940,1,2,10.000000,30.702950,2,1,0.000000,0
4400,00001,1564.856218,0,128940,42392,4045,423920.000000,3411.237759,9,94,42298.000000,4036
4400,00010,1564.856218,0,128940,0,0,0.000000,0.000000,0,0,0.000000,0
4400,00007,1564.856218,0,128940,0,0,0.000000,0.000000,0,0,0.000000,0
4400,00014,1564.856218,0,128940,0,0,0.000000,0.000000,0,0,0.000000,0
4400,00020,1564.856218,0,128940,1,3,10.000000,30.703910,3,1,0.000000,0
4400,00013,1564.856218,0,128940,8835,843,88350.000000,141.200449,4,42,8793.000000,839
4400,00002,1564.856218,0,128940,0,0,0.000000,0.000000,0,0,0.000000,0
4500,00008,1660.176433,0,36885,1,3,10.000000,37.370577,3,1,0.000000,0
4500,00015,1660.176433,0,36885,0,0,0.000000,0.000000,0,0,0.000000,0
4500,00011,1660.176433,0,36885,0,0,0.000000,0.000000,0,0,0.000000,0
4500,00018,1660.176433,0,36885,0,0,0.000000,0.000000,0,0,0.000000,0
4500,00017,1660.176433,0,36885,2096,200,20960.000000,9327.677498,200,2096,0.000000,0
4500,00006,1660.176433,0,36885,0,0,0.000000,0.000000,0,0,0.000000,0
4500,00012,1660.176433,0,36885,0,0,0.000000,0.000000,0,0,0.000000,0
4500,00021,1660.176433,0,36885,4884,466,48840.000000,3302.143267,444,4653,231.000000,22
4500,00019,1660.176433,0,36885,4,10,40.000000,95.145577,10,4,0.000000,0
4500,00004,1660.176433,0,36885,0,0,0.000000,0.000000,0,0,0.000000,0
4500,00009,1660.176433,0,36885,21777,2078,217770.000000,3937.208222,788,8258,13519.000000,1290
4500,00005,1660.176433,0,36885,2096,200,20960.000000,15267.677856,200,2096,0.000000,0
4500,00003,1660.176433,0,36885,0,0,0.000000,0.000000,0,0,0.000000,0
4500,00016,1660.176433,0,36885,1,3,10.000000,30.702950,3,1,0.000000,0
4500,00001,1660.176433,0,36885,2096,200,20960.000000,2664.136802,106,1111,985.000000,94
4500,00010,1660.176433,0,36885,0,0,0.000000,0.000000,0,0,0.000000,0
4500,00007,1660.176433,0,36885,0,0,0.000000,0.000000,0,0,0.000000,0
4500,00014,1660.176433,0,36885,0,0,0.000000,0.000000,0,0,0.000000,0
4500,00020,1660.176433,0,36885,0,1,0.000000,30.702950,1,0,0.000000,0
4500,00013,1660.176433,0,36885,3930,375,39300.000000,170.939387,87,912,3018.000000,288
4500,00002,1660.176433,0,36885,0,0,0.000000,0.000000,0,0,0.000000,0
4600,00008,1590.034624,0,34274,4,9,40.000000,619.739383,5,2,2.000000,4
4600,00015,1590.034624,0,34274,0,0,0.000000,0.000000,0,0,0.000000,0
4600,00011,1590.034624,0,34274,0,0,0.000000,0.000000,0,0,0.000000,0
4600,00018,1590.034624,0,34274,0,0,0.000000,0.000000,0,0,0.000000,0
4600,00017,1590.034624,0,34274,2096,200,20960.000000,6810.917907,107,1121,975.000000,93
4600,00006,1590.034624,0,34274,0,0,0.000000,0.000000,0,0,0.000000,0
4600,00012,1590.034624,0,34274,0,0,0.000000,0.000000,0,0,0.000000,0
4600,00021,1590.034624,0,34274,2096,200,20960.000000,7531.038013,199,2086,10.000000,1
4600,00019,1590.034624,0,34274,6,14,60.000000,164.853508,11,4,2.000000,3
4600,00004,1590.034624,0,34274,0,0,0.000000,0.000000,0,0,0.000000,0
4600,00009,1590.034624,0,34274,2096,200,20960.000000,7796.756637,117,1226,870.000000,83
4600,00005,1590.034624,0,34274,15552,1484,155520.000000,3921.621176,263,2756,12796.000000,1221
4600,00003,1590.034624,0,34274,0,0,0.000000,0.000000,0,0,0.000000,0
4600,00016,1590.034624,0,34274,1,3,10.000000,24.310933,2,1,0.000000,1
4600,00001,1590.034624,0,34274,10312,984,103120.000000,5299.126082,234,2452,7860.000000,750
4600,00010,1590.034624,0,34274,14,33,140.000000,220.335972,8,3,11.000000,25
4600,00007,1590.034624,0,34274,0,0,0.000000,0.000000,0,0,0.000000,0
4600,00014,1590.034624,0,34274,0,0,0.000000,0.000000,0,0,0.000000,0
4600,00020,1590.034624,0,34274,1,2,10.000000,30.704390,0,0,1.000000,2
4600,00013,1590.034624,0,34274,2096,200,20960.000000,971.323113,115,1205,891.000000,85
4600,00002,1590.034624,0,34274,0,0,0.000000,0.000000,0,0,0.000000,0
4700,00008,992.958674,0,37581,1,3,10.000000,25.490060,2,1,0.000000,1
4700,00015,992.958674,0,37581,0,0,0.000000,0.000000,0,0,0.000000,0
4700,00011,992.958674,0,37581,0,0,0.000000,0.000000,0,0,0.000000,0
4700,00018,992.958674,0,37581,1,3,10.000000,30.705470,3,1,0.000000,0
4700,00017,992.958674,0,37581,3689,352,36890.000000,6164.866052,283,2966,723.000000,69
4700,00006,992.958674,0,37581,0,0,0.000000,0.000000,0,0,0.000000,0
4700,00012,992.958674,0,37581,0,0,0.000000,0.000000,0,0,0.000000,0
4700,00021,992.958674,0,37581,16705,1594,167050.000000,662.934140,33,346,16359.000000,1561
4700,00019,992.958674,0,37581,7,15,70.000000,68.028061,15,7,0.000000,0
4700,00004,992.958674,0,37581,0,0,0.000000,0.000000,0,0,0.000000,0
4700,00009,992.958674,0,37581,2096,200,20960.000000,7424.093093,102,1069,1027.000000,98
4700,00005,992.958674,0,37581,10868,1037,108680.000000,1157.159040,19,199,10669.000000,1018
4700,00003,992.958674,0,37581,0,0,0.000000,0.000000,0,0,0.000000,0
4700,00016,992.958674,0,37581,1,2,10.000000,23.082945,1,0,1.000000,1
4700,00001,992.958674,0,37581,2096,200,20960.000000,4097.904087,200,2096,0.000000,0
4700,00010,992.958674,0,37581,17,40,170.000000,53.260803,2,1,16.000000,38
4700,00007,992.958674,0,37581,0,0,0.000000,0.000000,0,0,0.000000,0
4700,00014,992.958674,0,37581,0,0,0.000000,0.000000,0,0,0.000000,0
4700,00020,992.958674,0,37581,4,9,40.000000,122.387640,0,0,4.000000,9
4700,00013,992.958674,0,37581,2096,200,20960.000000,1022.220758,108,1132,964.000000,92
4700,00002,992.958674,0,37581,0,0,0.000000,0.000000,0,0,0.000000,0
4800,00008,924.470038,0,12602,1,2,10.000000,30.702950,0,0,1.000000,2
4800,00015,924.470038,0,12602,0,0,0.000000,0.000000,0,0,0.000000,0
4800,00011,924.470038,0,12602,0,0,0.000000,0.000000,0,0,0.000000,0
4800,00018,924.470038,0,12602,2,5,20.000000,13.465688,0,0,2.000000,5
4800,00017,924.470038,0,12602,2096,200,20960.000000,4881.666247,100,1048,1048.000000,100
4800,00006,924.470038,0,12602,0,0,0.000000,0.000000,0,0,0.000000,0
4800,00012,924.470038,0,12602,0,0,0.000000,0.000000,0,0,0.000000,0
4800,00021,924.470038,0,12602,2096,200,20960.000000,843.892961,105,1100,996.000000,95
4800,00019,924.470038,0,12602,7,15,70.000000,33.021578,10,5,2.000000,5
4800,00004,924.470038,0,12602,0,0,0.000000,0.000000,0,0,0.000000,0
4800,00009,924.470038,0,12602,2096,200,20960.000000,10119.225949,92,964,1132.000000,108
4800,00005,924.470038,0,12602,2096,200,20960.000000,914.454802,100,1048,1048.000000,100
4800,00003,924.470038,0,12602,0,0,0.000000,0.000000,0,0,0.000000,0
4800,00016,924.470038,0,12602,1,3,10.000000,30.707990,3,1,0.000000,0
4800,00001,924.470038,0,12602,2096,200,20960.000000,1406.601524,117,1226,870.000000,83
4800,00010,924.470038,0,12602,13,30,130.000000,138.702003,12,5,8.000000,18
4800,00007,924.470038,0,12602,0,0,0.000000,0.000000,0,0,0.000000,0
4800,00014,924.470038,0,12602,0,0,0.000000,0.000000,0,0,0.000000,0
4800,00020,924.470038,0,12602,2,5,20.000000,24.482210,3,1,1.000000,2
4800,00013,924.470038,0,12602,2096,200,20960.000000,976.946895,113,1184,912.000000,87
4800,00002,924.470038,0,12602,0,0,0.000000,0.000000,0,0,0.000000,0
4900,00008,672.969117,0,12601,1,4,10.000000,291.562570,0,0,1.000000,4
4900,00015,672.969117,0,12601,0,0,0.000000,0.000000,0,0,0.000000,0
4900,00011,672.969117,0,12601,0,0,0.000000,0.000000,0,0,0.000000,0
4900,00018,672.969117,0,12601,8,18,80.000000,23.639646,8,3,5.000000,10
4900,00017,672.969117,0,12601,2096,200,20960.000000,3263.153876,106,1111,985.000000,94
4900,00006,672.969117,0,12601,0,0,0.000000,0.000000,0,0,0.000000,0
4900,00012,672.969117,0,12601,0,0,0.000000,0.000000,0,0,0.000000,0
4900,00021,672.969117,0,12601,2096,200,20960.000000,875.848595,102,1069,1027.000000,98
4900,00019,672.969117,0,12601,5,11,50.000000,81.986172,4,2,3.000000,7
4900,00004,672.969117,0,12601,0,0,0.000000,0.000000,0,0,0.000000,0
4900,00009,672.969117,0,12601,2096,200,20960.000000,5233.684694,98,1027,1069.000000,102
4900,00005,672.969117,0,12601,2096,200,20960.000000,811.453539,104,1090,1006.000000,96
4900,00003,672.969117,0,12601,0,0,0.000000,0.000000,0,0,0.000000,0
4900,00016,672.969117,0,12601,0,1,0.000000,30.707990,1,0,0.000000,0
4900,00001,672.969117,0,12601,2096,200,20960.000000,2048.604329,107,1121,975.000000,93
