timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),eNB id,sameCellSinr,sameCellSinr 3gpp encoded
1200,00015,21,21,1,0,1,23.977804,95.000000
1200,00011,21,21,1,0,1,24.241616,95.000000
1200,00018,21,21,1,0,1,25.546120,98.000000
1200,00017,21,21,1,0,1,25.749242,98.000000
1200,00006,21,21,1,0,1,42.473508,127.000000
1200,00012,21,21,1,0,1,23.626922,94.000000
1200,00021,21,21,1,0,1,25.537971,98.000000
1200,00019,21,21,1,0,1,25.122488,97.000000
1200,00004,21,21,1,0,1,33.578702,114.000000
1200,00009,21,21,1,0,1,26.025230,99.000000
1200,00005,21,21,1,0,1,25.209356,97.000000
1200,00003,21,21,1,0,1,25.555498,98.000000
1200,00016,21,21,1,0,1,24.051275,95.000000
1200,00001,21,21,1,0,1,25.129324,97.000000
1200,00010,21,21,1,0,1,30.818213,108.000000
1200,00007,21,21,1,0,1,31.258551,109.000000
1200,00014,21,21,1,0,1,28.685994,104.000000
1200,00020,21,21,1,0,1,26.176959,99.000000
1200,00013,21,21,1,0,1,50.195098,127.000000
1200,00002,21,21,1,0,1,28.990548,105.000000
1300,00008,21,21,1,0,1,26.181336,99.000000
1300,00015,21,21,1,0,1,23.975780,95.000000
1300,00011,21,21,1,0,1,24.198151,95.000000
1300,00018,21,21,1,0,1,25.550420,98.000000
1300,00017,21,21,1,0,1,25.710054,98.000000
1300,00006,21,21,1,0,1,42.229860,127.000000
1300,00012,21,21,1,0,1,23.596871,94.000000
1300,00021,21,21,1,0,1,25.504480,98.000000
1300,00019,21,21,1,0,1,25.153143,97.000000
1300,00004,21,21,1,0,1,33.613960,114.000000
1300,00009,21,21,1,0,1,26.072387,99.000000
1300,00005,21,21,1,0,1,25.245475,97.000000
1300,00003,21,21,1,0,1,25.552341,98.000000
1300,00016,21,21,1,0,1,24.038569,95.000000
1300,00001,21,21,1,0,1,25.143722,97.000000
1300,00010,21,21,1,0,1,30.872055,109.000000
1300,00007,21,21,1,0,1,31.344929,110.000000
1300,00014,21,21,1,0,1,28.756484,104.000000
1300,00020,21,21,1,0,1,26.187208,99.000000
1300,00013,21,21,1,0,1,49.410070,127.000000
1300,00002,21,21,1,0,1,28.975023,105.000000
1400,00008,21,21,1,0,1,26.196405,99.000000
1400,00015,21,21,1,0,1,23.973580,95.000000
1400,00011,21,21,1,0,1,24.154884,95.000000
1400,00018,21,21,1,0,1,25.554466,98.000000
1400,00017,21,21,1,0,1,25.670863,98.000000
1400,00006,21,21,1,0,1,41.988650,127.000000
1400,00012,21,21,1,0,1,23.566823,94.000000
1400,00021,21,21,1,0,1,25.471009,98.000000
1400,00019,21,21,1,0,1,25.183697,97.000000
1400,00004,21,21,1,0,1,33.647343,114.000000
1400,00009,21,21,1,0,1,26.119682,99.000000
1400,00005,21,21,1,0,1,25.281599,97.000000
1400,00003,21,21,1,0,1,25.548843,98.000000
1400,00016,21,21,1,0,1,24.025660,95.000000
1400,00001,21,21,1,0,1,25.157855,97.000000
1400,00010,21,21,1,0,1,30.925499,109.000000
1400,00007,21,21,1,0,1,31.431992,110.000000
1400,00014,21,21,1,0,1,28.827550,104.000000
1400,00020,21,21,1,0,1,26.197121,99.000000
1400,00013,21,21,1,0,1,48.689937,127.000000
1400,00002,21,21,1,0,1,28.959046,105.000000
1500,00008,21,21,1,0,1,26.211179,99.000000
1500,00015,21,21,1,0,1,23.971204,95.000000
1500,00011,21,21,1,0,1,24.111811,95.000000
1500,00018,21,21,1,0,1,25.558259,98.000000
1500,00017,21,21,1,0,1,25.631672,98.000000
1500,00006,21,21,1,0,1,41.750188,127.000000
1500,00012,21,21,1,0,1,23.536779,94.000000
1500,00021,21,21,1,0,1,25.437560,98.000000
1500,00019,21,21,1,0,1,25.214144,97.000000
1500,00004,21,21,1,0,1,33.678803,114.000000
1500,00009,21,21,1,0,1,26.167114,99.000000
1500,00005,21,21,1,0,1,25.317727,97.000000
1500,00003,21,21,1,0,1,25.545003,98.000000
1500,00016,21,21,1,0,1,24.012549,95.000000
1500,00001,21,21,1,0,1,25.171721,97.000000
1500,00010,21,21,1,0,1,30.978521,109.000000
1500,00007,21,21,1,0,1,31.519746,110.000000
1500,00014,21,21,1,0,1,28.899201,105.000000
1500,00020,21,21,1,0,1,26.206696,99.000000
1500,00013,21,21,1,0,1,48.024810,127.000000
1500,00002,21,21,1,0,1,28.942622,105.000000
1600,00008,21,21,1,0,1,26.225653,99.000000
1600,00015,21,21,1,0,1,23.968653,95.000000
1600,00011,21,21,1,0,1,24.068933,95.000000
1600,00018,21,21,1,0,1,25.561796,98.000000
1600,00017,21,21,1,0,1,25.592485,98.000000
1600,00006,21,21,1,0,1,41.514721,127.000000
1600,00012,21,21,1,0,1,23.506739,94.000000
1600,00021,21,21,1,0,1,25.404133,98.000000
1600,00019,21,21,1,0,1,25.244481,97.000000
1600,00004,21,21,1,0,1,33.708299,114.000000
1600,00009,21,21,1,0,1,26.214682,99.000000
1600,00005,21,21,1,0,1,25.353855,97.000000
1600,00003,21,21,1,0,1,25.540823,98.000000
1600,00016,21,21,1,0,1,23.999239,95.000000
1600,00001,21,21,1,0,1,25.185318,97.000000
1600,00010,21,21,1,0,1,31.031098,109.000000
1600,00007,21,21,1,0,1,31.608197,110.000000
1600,00014,21,21,1,0,1,28.971447,105.000000
1600,00020,21,21,1,0,1,26.215930,99.000000
1600,00013,21,21,1,0,1,47.406899,127.000000
1600,00002,21,21,1,0,1,28.925756,105.000000
1700,00008,21,21,1,0,1,26.239825,99.000000
1700,00015,21,21,1,0,1,23.965926,95.000000
1700,00011,21,21,1,0,1,24.026246,95.000000
1700,00018,21,21,1,0,1,25.565077,98.000000
1700,00017,21,21,1,0,1,25.553305,98.000000
1700,00006,21,21,1,0,1,41.282437,127.000000
1700,00012,21,21,1,0,1,23.476706,94.000000
1700,00021,21,21,1,0,1,25.370730,98.000000
1700,00019,21,21,1,0,1,25.274704,97.000000
1700,00004,21,21,1,0,1,33.735787,114.000000
1700,00009,21,21,1,0,1,26.262385,99.000000
1700,00005,21,21,1,0,1,25.389981,98.000000
1700,00003,21,21,1,0,1,25.536303,98.000000
1700,00016,21,21,1,0,1,23.985732,95.000000
1700,00001,21,21,1,0,1,25.198641,97.000000
1700,00010,21,21,1,0,1,31.083206,109.000000
1700,00007,21,21,1,0,1,31.697351,110.000000
1700,00014,21,21,1,0,1,29.044299,105.000000
1700,00020,21,21,1,0,1,26.224822,99.000000
1700,00013,21,21,1,0,1,46.829956,127.000000
1700,00002,21,21,1,0,1,28.908454,105.000000
1800,00008,21,21,1,0,1,26.253691,99.000000
1800,00015,21,21,1,0,1,23.963025,95.000000
1800,00011,21,21,1,0,1,23.983751,95.000000
1800,00018,21,21,1,0,1,25.568103,98.000000
1800,00017,21,21,1,0,1,25.514135,98.000000
1800,00006,21,21,1,0,1,41.053478,127.000000
1800,00012,21,21,1,0,1,23.446681,94.000000
1800,00021,21,21,1,0,1,25.337352,97.000000
1800,00019,21,21,1,0,1,25.304809,97.000000
1800,00004,21,21,1,0,1,33.761229,114.000000
1800,00009,21,21,1,0,1,26.310221,99.000000
1800,00005,21,21,1,0,1,25.426102,98.000000
1800,00003,21,21,1,0,1,25.531445,98.000000
1800,00016,21,21,1,0,1,23.972030,95.000000
1800,00001,21,21,1,0,1,25.211690,97.000000
1800,00010,21,21,1,0,1,31.134819,109.000000
1800,00007,21,21,1,0,1,31.787214,110.000000
1800,00014,21,21,1,0,1,29.117766,105.000000
1800,00020,21,21,1,0,1,26.233370,99.000000
1800,00013,21,21,1,0,1,46.288893,127.000000
1800,00002,21,21,1,0,1,28.890721,105.000000
1900,00008,21,21,1,0,1,26.264492,99.000000
1900,00015,21,21,1,0,1,23.962541,95.000000
1900,00011,21,21,1,0,1,23.944935,95.000000
1900,00018,21,21,1,0,1,25.573675,98.000000
1900,00017,21,21,1,0,1,25.477951,98.000000
1900,00006,21,21,1,0,1,40.825979,127.000000
1900,00012,21,21,1,0,1,23.416912,94.000000
1900,00021,21,21,1,0,1,25.307769,97.000000
1900,00019,21,21,1,0,1,25.333935,97.000000
1900,00004,21,21,1,0,1,33.783125,114.000000
1900,00009,21,21,1,0,1,26.358034,99.000000
1900,00005,21,21,1,0,1,25.457302,98.000000
1900,00003,21,21,1,0,1,25.524059,98.000000
1900,00016,21,21,1,0,1,23.960976,95.000000
1900,00001,21,21,1,0,1,25.222165,97.000000
1900,00010,21,21,1,0,1,31.179803,109.000000
1900,00007,21,21,1,0,1,31.876392,111.000000
1900,00014,21,21,1,0,1,29.183976,105.000000
1900,00020,21,21,1,0,1,26.241907,99.000000
1900,00013,21,21,1,0,1,45.828689,127.000000
1900,00002,21,21,1,0,1,28.873803,105.000000
2000,00008,21,21,1,0,1,26.228127,99.000000
2000,00015,21,21,1,0,1,24.006275,95.000000
2000,00011,21,21,1,0,1,23.965637,95.000000
2000,00018,21,21,1,0,1,25.627078,98.000000
2000,00017,21,21,1,0,1,25.492366,98.000000
2000,00006,21,21,1,0,1,40.569801,127.000000
2000,00012,21,21,1,0,1,23.391355,94.000000
2000,00021,21,21,1,0,1,25.342391,97.000000
2000,00019,21,21,1,0,1,25.348290,97.000000
2000,00004,21,21,1,0,1,33.777898,114.000000
2000,00009,21,21,1,0,1,26.403330,100.000000
2000,00005,21,21,1,0,1,25.404904,98.000000
2000,00003,21,21,1,0,1,25.479300,98.000000
2000,00016,21,21,1,0,1,23.998351,95.000000
2000,00001,21,21,1,0,1,25.193374,97.000000
2000,00010,21,21,1,0,1,31.120230,109.000000
2000,00007,21,21,1,0,1,31.941792,111.000000
2000,00014,21,21,1,0,1,29.116397,105.000000
2000,00020,21,21,1,0,1,26.255870,99.000000
2000,00013,21,21,1,0,1,46.220623,127.000000
2000,00002,21,21,1,0,1,28.877460,105.000000
2100,00008,21,21,1,0,1,26.191702,99.000000
2100,00015,21,21,1,0,1,24.050229,95.000000
2100,00011,21,21,1,0,1,23.986204,95.000000
2100,00018,21,21,1,0,1,25.680807,98.000000
2100,00017,21,21,1,0,1,25.506602,98.000000
2100,00006,21,21,1,0,1,40.319590,127.000000
2100,00012,21,21,1,0,1,23.365762,93.000000
2100,00021,21,21,1,0,1,25.376965,98.000000
2100,00019,21,21,1,0,1,25.362471,97.000000
2100,00004,21,21,1,0,1,33.770389,114.000000
2100,00009,21,21,1,0,1,26.448761,100.000000
2100,00005,21,21,1,0,1,25.352819,97.000000
2100,00003,21,21,1,0,1,25.434759,98.000000
2100,00016,21,21,1,0,1,24.035885,95.000000
2100,00001,21,21,1,0,1,25.164550,97.000000
2100,00010,21,21,1,0,1,31.060354,109.000000
2100,00007,21,21,1,0,1,32.006664,111.000000
2100,00014,21,21,1,0,1,29.049315,105.000000
2100,00020,21,21,1,0,1,26.269527,99.000000
2100,00013,21,21,1,0,1,46.610523,127.000000
2100,00002,21,21,1,0,1,28.880415,105.000000
2200,00008,21,21,1,0,1,26.155220,99.000000
2200,00015,21,21,1,0,1,24.094406,95.000000
2200,00011,21,21,1,0,1,24.006633,95.000000
2200,00018,21,21,1,0,1,25.734868,98.000000
2200,00017,21,21,1,0,1,25.520655,98.000000
2200,00006,21,21,1,0,1,40.075162,127.000000
2200,00012,21,21,1,0,1,23.340134,93.000000
2200,00021,21,21,1,0,1,25.411489,98.000000
2200,00019,21,21,1,0,1,25.376475,98.000000
2200,00004,21,21,1,0,1,33.760611,114.000000
2200,00009,21,21,1,0,1,26.494326,100.000000
2200,00005,21,21,1,0,1,25.301045,97.000000
2200,00003,21,21,1,0,1,25.390432,98.000000
2200,00016,21,21,1,0,1,24.073580,95.000000
2200,00001,21,21,1,0,1,25.135696,97.000000
2200,00010,21,21,1,0,1,31.000201,109.000000
2200,00007,21,21,1,0,1,32.070969,111.000000
2200,00014,21,21,1,0,1,28.982722,105.000000
2200,00020,21,21,1,0,1,26.282876,99.000000
2200,00013,21,21,1,0,1,46.994163,127.000000
2200,00002,21,21,1,0,1,28.882667,105.000000
2300,00008,21,21,1,0,1,26.118685,99.000000
2300,00015,21,21,1,0,1,24.138807,95.000000
2300,00011,21,21,1,0,1,24.026922,95.000000
2300,00018,21,21,1,0,1,25.789264,98.000000
2300,00017,21,21,1,0,1,25.534525,98.000000
2300,00006,21,21,1,0,1,39.836330,127.000000
2300,00012,21,21,1,0,1,23.314472,93.000000
2300,00021,21,21,1,0,1,25.445958,98.000000
2300,00019,21,21,1,0,1,25.390301,98.000000
2300,00004,21,21,1,0,1,33.748579,114.000000
2300,00009,21,21,1,0,1,26.540025,100.000000
2300,00005,21,21,1,0,1,25.249578,97.000000
2300,00003,21,21,1,0,1,25.346318,97.000000
2300,00016,21,21,1,0,1,24.111438,95.000000
2300,00001,21,21,1,0,1,25.106813,97.000000
2300,00010,21,21,1,0,1,30.939791,109.000000
2300,00007,21,21,1,0,1,32.134666,111.000000
2300,00014,21,21,1,0,1,28.916613,105.000000
2300,00020,21,21,1,0,1,26.295914,99.000000
2300,00013,21,21,1,0,1,47.366233,127.000000
2300,00002,21,21,1,0,1,28.884214,105.000000
2400,00008,21,21,1,0,1,26.082102,99.000000
2400,00015,21,21,1,0,1,24.183436,95.000000
2400,00011,21,21,1,0,1,24.047068,95.000000
2400,00018,21,21,1,0,1,25.844000,98.000000
2400,00017,21,21,1,0,1,25.548208,98.000000
2400,00006,21,21,1,0,1,39.602908,126.000000
2400,00012,21,21,1,0,1,23.288778,93.000000
2400,00021,21,21,1,0,1,25.480370,98.000000
2400,00019,21,21,1,0,1,25.403948,98.000000
2400,00004,21,21,1,0,1,33.734313,114.000000
2400,00009,21,21,1,0,1,26.585856,100.000000
2400,00005,21,21,1,0,1,25.198414,97.000000
2400,00003,21,21,1,0,1,25.302415,97.000000
2400,00016,21,21,1,0,1,24.149460,95.000000
2400,00001,21,21,1,0,1,25.077904,97.000000
2400,00010,21,21,1,0,1,30.879148,109.000000
2400,00007,21,21,1,0,1,32.197713,111.000000
2400,00014,21,21,1,0,1,28.850979,105.000000
2400,00020,21,21,1,0,1,26.308638,99.000000
2400,00013,21,21,1,0,1,47.720250,127.000000
2400,00002,21,21,1,0,1,28.885056,105.000000
2500,00008,21,21,1,0,1,26.045473,99.000000
2500,00015,21,21,1,0,1,24.228294,95.000000
2500,00011,21,21,1,0,1,24.067069,95.000000
2500,00018,21,21,1,0,1,25.899079,99.000000
2500,00017,21,21,1,0,1,25.561704,98.000000
2500,00006,21,21,1,0,1,39.374714,126.000000
2500,00012,21,21,1,0,1,23.263054,93.000000
2500,00021,21,21,1,0,1,25.514721,98.000000
2500,00019,21,21,1,0,1,25.417413,98.000000
2500,00004,21,21,1,0,1,33.717833,114.000000
2500,00009,21,21,1,0,1,26.631818,100.000000
2500,00005,21,21,1,0,1,25.147550,97.000000
2500,00003,21,21,1,0,1,25.258721,97.000000
2500,00016,21,21,1,0,1,24.187647,95.000000
2500,00001,21,21,1,0,1,25.048969,97.000000
2500,00010,21,21,1,0,1,30.818292,108.000000
2500,00007,21,21,1,0,1,32.260070,111.000000
2500,00014,21,21,1,0,1,28.785816,104.000000
2500,00020,21,21,1,0,1,26.321044,99.000000
2500,00013,21,21,1,0,1,48.048581,127.000000
2500,00002,21,21,1,0,1,28.885192,105.000000
2600,00008,21,21,1,0,1,26.008802,99.000000
2600,00015,21,21,1,0,1,24.273384,95.000000
2600,00011,21,21,1,0,1,24.086923,95.000000
2600,00018,21,21,1,0,1,25.954506,99.000000
2600,00017,21,21,1,0,1,25.575009,98.000000
2600,00006,21,21,1,0,1,39.151568,125.000000
2600,00012,21,21,1,0,1,23.237301,93.000000
2600,00021,21,21,1,0,1,25.549007,98.000000
2600,00019,21,21,1,0,1,25.430694,98.000000
2600,00004,21,21,1,0,1,33.699165,114.000000
2600,00009,21,21,1,0,1,26.677910,100.000000
2600,00005,21,21,1,0,1,25.096982,97.000000
