timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
100,00003,4,2,0,0,7,3,11.365381,69.000000,2,5.458910,57.000000,8,1.681260,50.000000,6,0.676907,48.000000,5,-4.159349,38.000000,4,-8.649460,29.000000,3,-9.363600,27.000000,,,,,,
100,00014,4,2,0,0,7,14,8.028783,63.000000,8,11.323745,69.000000,4,3.532625,53.000000,6,1.597544,50.000000,3,-1.704363,43.000000,2,-2.041243,42.000000,5,-3.172875,40.000000,,,,,,
100,00015,4,2,0,0,7,15,21.578737,90.000000,8,6.339237,59.000000,6,-1.302326,44.000000,2,-4.845905,37.000000,5,-7.351453,32.000000,3,-15.559746,15.000000,4,-20.626975,5.000000,,,,,,
100,00021,4,2,0,0,7,21,8.603256,64.000000,8,14.379493,75.000000,3,9.852781,66.000000,2,4.700668,56.000000,4,-1.398257,44.000000,5,-4.670471,37.000000,6,-18.272984,10.000000,,,,,,
400,00003,8,7,0,0,7,3,20.272406,87.000000,2,12.857409,72.000000,4,1.024212,48.000000,6,-0.354945,46.000000,5,-3.277141,40.000000,3,-6.219783,34.000000,8,-16.644664,13.000000,,,,,,
400,00006,8,7,0,0,7,6,6.303762,59.000000,2,44.617147,127.000000,3,9.066897,65.000000,8,5.027674,57.000000,6,-0.866708,45.000000,5,-6.731887,33.000000,4,-12.699370,21.000000,,,,,,
400,00011,8,7,0,0,7,11,21.011202,89.000000,6,24.508582,96.000000,8,13.096764,73.000000,2,3.014524,52.000000,3,-4.632210,37.000000,4,-14.838095,16.000000,5,-16.125611,14.000000,,,,,,
400,00020,8,7,0,0,7,20,-1.772619,43.000000,2,12.417096,71.000000,8,0.328046,47.000000,4,-4.609020,37.000000,5,-6.696946,33.000000,3,-8.198567,30.000000,6,-9.879247,26.000000,,,,,,
400,00012,8,7,0,0,7,12,5.242521,57.000000,6,13.141009,73.000000,8,8.104748,63.000000,5,7.862893,62.000000,2,-6.747372,33.000000,3,-10.922017,24.000000,4,-13.933668,18.000000,,,,,,
400,00015,8,7,0,0,7,15,28.605784,104.000000,8,13.604772,74.000000,2,6.966502,60.000000,3,3.158256,53.000000,6,-7.662794,31.000000,4,-10.304394,26.000000,5,-14.619046,17.000000,,,,,,
