timestamp,ueImsiComplete,plmId,nrCellId,dlAvailablePrbs,ulAvailablePrbs,qci,dlPrbUsage,ulPrbUsage,TB.TotNbrDl.1,TB.TotNbrDlInitial,TB.TotNbrDlInitial.Qpsk,TB.TotNbrDlInitial.16Qam,TB.TotNbrDlInitial.64Qam,RRU.PrbUsedDl,TB.ErrTotalNbrDl.1,QosFlow.PdcpPduVolumeDL_Filter,CARR.PDSCHMCSDist.Bin1,CARR.PDSCHMCSDist.Bin2,CARR.PDSCHMCSDist.Bin3,CARR.PDSCHMCSDist.Bin4,CARR.PDSCHMCSDist.Bin5,CARR.PDSCHMCSDist.Bin6,L1M.RS-SINR.Bin34,L1M.RS-SINR.Bin46,L1M.RS-SINR.Bin58,L1M.RS-SINR.Bin70,L1M.RS-SINR.Bin82,L1M.RS-SINR.Bin94,L1M.RS-SINR.Bin127,DRB.BufferSize.Qos,DRB.MeanActiveUeDl,TB.TotNbrDl.1.UEID,TB.TotNbrDlInitial.UEID,TB.TotNbrDlInitial.Qpsk.UEID,TB.TotNbrDlInitial.16Qam.UEID,TB.TotNbrDlInitial.64Qam.UEID,TB.ErrTotalNbrDl.1.UEID,QosFlow.PdcpPduVolumeDL_Filter.UEID,RRU.PrbUsedDl.UEID,CARR.PDSCHMCSDist.Bin1.UEID,CARR.PDSCHMCSDist.Bin2.UEID,CARR.PDSCHMCSDist.Bin3.UEID,CARR.PDSCHMCSDist.Bin4.UEID,CARR.PDSCHMCSDist.Bin5.UEID,CARR.PDSCHMCSDist.Bin6.UEID,L1M.RS-SINR.Bin34.UEID,L1M.RS-SINR.Bin46.UEID,L1M.RS-SINR.Bin58.UEID,L1M.RS-SINR.Bin70.UEID,L1M.RS-SINR.Bin82.UEID,L1M.RS-SINR.Bin94.UEID,L1M.RS-SINR.Bin127.UEID,DRB.BufferSize.Qos.UEID,DRB.UEThpDl.UEID,DRB.UEThpDlPdcpBased.UEID
100,00005,111,6,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
100,00011,111,6,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
100,00012,111,6,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
200,00005,111,6,139,139,1,25,0,405,286,395,9,1,36,119,43831,297,98,9,0,1,0,9,27,232,135,0,0,2,210149,10,151,84,147,4,0,67,11581,15.016964,114,33,4,0,0,0,9,20,91,31,0,0,0,109043,7619.746587,8900.000000
200,00011,111,6,139,139,1,25,0,405,286,395,9,1,36,119,43831,297,98,9,0,1,0,9,27,232,135,0,0,2,210149,10,3,3,2,0,1,0,215,0.099286,1,1,0,0,1,0,0,0,0,1,0,0,2,0,181.333394,0.000000
200,00012,111,6,139,139,1,25,0,405,286,395,9,1,36,119,43831,297,98,9,0,1,0,9,27,232,135,0,0,2,210149,10,5,3,4,1,0,2,140,0.198571,3,1,1,0,0,0,0,2,0,3,0,0,0,0,186.666729,0.000000
200,00003,111,6,139,139,1,25,0,405,286,395,9,1,36,119,43831,297,98,9,0,1,0,9,27,232,135,0,0,2,210149,10,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
200,00004,111,6,139,139,1,25,0,405,286,395,9,1,36,119,43831,297,98,9,0,1,0,9,27,232,135,0,0,2,210149,10,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
200,00014,111,6,139,139,1,25,0,405,286,395,9,1,36,119,43831,297,98,9,0,1,0,9,27,232,135,0,0,2,210149,10,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
200,00016,111,6,139,139,1,25,0,405,286,395,9,1,36,119,43831,297,98,9,0,1,0,9,27,232,135,0,0,2,210149,10,6,6,6,0,0,0,155,0.160737,6,0,0,0,0,0,0,0,4,2,0,0,0,0,204.333596,0.000000
