timestamp,ueImsiComplete,DRB.PdcpSduDelayDl(cellAverageLatency),m_pDCPBytesUL(0),m_pDCPBytesDL(cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID(txBytes),Tot.PdcpSduNbrDl.UEID(txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID(pdcpLatency),txPdcpPduLteRlc,txPdcpPduBytesLteRlc,QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
100,00005,,,,,,,,,,,,,
100,00011,,,,,,,,,,,,,
100,00012,,,,,,,,,,,,,
200,00005,,,,,,,,,,,,,
200,00011,,,,,,,,,,,,,
200,00012,,,,,,,,,,,,,
200,00003,,,,,,,,,,,,,
200,00004,,,,,,,,,,,,,
200,00014,,,,,,,,,,,,,
200,00016,,,,,,,,,,,,,
200,00013,,,,,,,,,,,,,
200,00015,,,,,,,,,,,,,
200,00010,,,,,,,,,,,,,
300,00011,,,,,,,,,,,,,
300,00012,,,,,,,,,,,,,
300,00003,,,,,,,,,,,,,
300,00004,,,,,,,,,,,,,
300,00014,,,,,,,,,,,,,
300,00016,,,,,,,,,,,,,
300,00015,,,,,,,,,,,,,
300,00009,,,,,,,,,,,,,
600,00003,,,,,,,,,,,,,
600,00011,,,,,,,,,,,,,
600,00012,,,,,,,,,,,,,
600,00009,,,,,,,,,,,,,
700,00003,,,,,,,,,,,,,
700,00011,,,,,,,,,,,,,
700,00012,,,,,,,,,,,,,
700,00009,,,,,,,,,,,,,
1400,00003,,,,,,,,,,,,,
1400,00006,,,,,,,,,,,,,
1400,00011,,,,,,,,,,,,,
1400,00012,,,,,,,,,,,,,
1400,00010,,,,,,,,,,,,,
1500,00003,,,,,,,,,,,,,
1500,00006,,,,,,,,,,,,,
1500,00011,,,,,,,,,,,,,
1500,00012,,,,,,,,,,,,,
1500,00010,,,,,,,,,,,,,
1800,00012,,,,,,,,,,,,,
1800,00011,,,,,,,,,,,,,
1900,00012,,,,,,,,,,,,,
1900,00011,,,,,,,,,,,,,
1900,00010,,,,,,,,,,,,,
1900,00006,,,,,,,,,,,,,
2000,00012,,,,,,,,,,,,,
2000,00011,,,,,,,,,,,,,
2000,00003,,,,,,,,,,,,,
2100,00012,,,,,,,,,,,,,
2100,00011,,,,,,,,,,,,,
2100,00003,,,,,,,,,,,,,
2600,00011,,,,,,,,,,,,,
2600,00003,,,,,,,,,,,,,
2600,00015,,,,,,,,,,,,,
2600,00012,,,,,,,,,,,,,
2600,00016,,,,,,,,,,,,,
2700,00011,,,,,,,,,,,,,
2700,00003,,,,,,,,,,,,,
2700,00012,,,,,,,,,,,,,
2700,00016,,,,,,,,,,,,,
2700,00020,,,,,,,,,,,,,
2700,00014,,,,,,,,,,,,,
2800,00011,,,,,,,,,,,,,
2800,00012,,,,,,,,,,,,,
2800,00016,,,,,,,,,,,,,
2800,00020,,,,,,,,,,,,,
2800,00014,,,,,,,,,,,,,
2800,00008,,,,,,,,,,,,,
2800,00002,,,,,,,,,,,,,
2800,00017,,,,,,,,,,,,,
2800,00006,,,,,,,,,,,,,
2800,00007,,,,,,,,,,,,,
2800,00009,,,,,,,,,,,,,
2900,00011,,,,,,,,,,,,,
2900,00012,,,,,,,,,,,,,
2900,00016,,,,,,,,,,,,,
2900,00014,,,,,,,,,,,,,
2900,00008,,,,,,,,,,,,,
2900,00002,,,,,,,,,,,,,
2900,00017,,,,,,,,,,,,,
2900,00006,,,,,,,,,,,,,
2900,00007,,,,,,,,,,,,,
2900,00009,,,,,,,,,,,,,
2900,00004,,,,,,,,,,,,,
2900,00010,,,,,,,,,,,,,
2900,00013,,,,,,,,,,,,,
3400,00011,,,,,,,,,,,,,
3400,00016,,,,,,,,,,,,,
3400,00012,,,,,,,,,,,,,
3400,00020,,,,,,,,,,,,,
3400,00014,,,,,,,,,,,,,
3500,00011,,,,,,,,,,,,,
3500,00016,,,,,,,,,,,,,
3500,00012,,,,,,,,,,,,,
3500,00014,,,,,,,,,,,,,
3500,00003,,,,,,,,,,,,,
4000,00012,,,,,,,,,,,,,
4000,00011,,,,,,,,,,,,,
4000,00016,,,,,,,,,,,,,
4100,00012,,,,,,,,,,,,,
4100,00011,,,,,,,,,,,,,
4100,00016,,,,,,,,,,,,,
