timestamp,ueImsiComplete,DRB.PdcpSduDelayDl(cellAverageLatency),m_pDCPBytesUL(0),m_pDCPBytesDL(cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID(txBytes),Tot.PdcpSduNbrDl.UEID(txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID(pdcpLatency),txPdcpPduLteRlc,txPdcpPduBytesLteRlc,QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
100,00003,,,,,,,,,,,,,
100,00014,,,,,,,,,,,,,
100,00015,,,,,,,,,,,,,
100,00021,,,,,,,,,,,,,
400,00003,,,,,,,,,,,,,
400,00006,,,,,,,,,,,,,
400,00011,,,,,,,,,,,,,
400,00020,,,,,,,,,,,,,
400,00012,,,,,,,,,,,,,
400,00015,,,,,,,,,,,,,
400,00014,,,,,,,,,,,,,
400,00004,,,,,,,,,,,,,
500,00003,,,,,,,,,,,,,
500,00006,,,,,,,,,,,,,
500,00011,,,,,,,,,,,,,
500,00012,,,,,,,,,,,,,
500,00015,,,,,,,,,,,,,
500,00004,,,,,,,,,,,,,
500,00018,,,,,,,,,,,,,
500,00010,,,,,,,,,,,,,
600,00014,,,,,,,,,,,,,
1000,00003,,,,,,,,,,,,,
1000,00015,,,,,,,,,,,,,
1000,00020,,,,,,,,,,,,,
1100,00003,,,,,,,,,,,,,
1100,00015,,,,,,,,,,,,,
1100,00020,,,,,,,,,,,,,
1100,00019,,,,,,,,,,,,,
1600,00001,,,,,,,,,,,,,
1600,00003,,,,,,,,,,,,,
1600,00006,,,,,,,,,,,,,
1600,00010,,,,,,,,,,,,,
1600,00015,,,,,,,,,,,,,
1600,00011,,,,,,,,,,,,,
1600,00012,,,,,,,,,,,,,
1700,00001,,,,,,,,,,,,,
1700,00003,,,,,,,,,,,,,
1700,00010,,,,,,,,,,,,,
1700,00015,,,,,,,,,,,,,
1700,00013,,,,,,,,,,,,,
1800,00001,,,,,,,,,,,,,
1800,00003,,,,,,,,,,,,,
1800,00010,,,,,,,,,,,,,
1800,00015,,,,,,,,,,,,,
1800,00014,,,,,,,,,,,,,
1800,00019,,,,,,,,,,,,,
1800,00021,,,,,,,,,,,,,
1800,00020,,,,,,,,,,,,,
1900,00001,,,,,,,,,,,,,
1900,00003,,,,,,,,,,,,,
1900,00015,,,,,,,,,,,,,
1900,00014,,,,,,,,,,,,,
1900,00019,,,,,,,,,,,,,
1900,00021,,,,,,,,,,,,,
1900,00002,,,,,,,,,,,,,
1900,00020,,,,,,,,,,,,,
1900,00016,,,,,,,,,,,,,
2200,00001,,,,,,,,,,,,,
2200,00003,,,,,,,,,,,,,
2200,00005,,,,,,,,,,,,,
2200,00010,,,,,,,,,,,,,
2200,00015,,,,,,,,,,,,,
2200,00014,,,,,,,,,,,,,
2200,00018,,,,,,,,,,,,,
2200,00019,,,,,,,,,,,,,
2200,00021,,,,,,,,,,,,,
2300,00001,,,,,,,,,,,,,
2300,00003,,,,,,,,,,,,,
2300,00010,,,,,,,,,,,,,
2300,00015,,,,,,,,,,,,,
2300,00014,,,,,,,,,,,,,
2300,00018,,,,,,,,,,,,,
2300,00021,,,,,,,,,,,,,
2300,00013,,,,,,,,,,,,,
2800,00001,,,,,,,,,,,,,
2800,00004,,,,,,,,,,,,,
2800,00005,,,,,,,,,,,,,
2800,00010,,,,,,,,,,,,,
2800,00013,,,,,,,,,,,,,
