timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
100,00018,2,1,0,0,8,18,19.092125,85.000000,2,2.467291,51.000000,4,1.473545,49.000000,3,-0.006568,46.000000,7,-3.544849,39.000000,5,-5.959976,34.000000,6,-24.218328,0.000000,,,,,,
100,00019,2,1,0,0,8,19,26.406031,100.000000,3,1.814670,50.000000,2,-3.032886,40.000000,4,-6.324630,34.000000,5,-8.535818,29.000000,6,-9.261627,28.000000,7,-15.235486,16.000000,,,,,,
1600,00005,7,6,0,0,8,5,7.287336,61.000000,3,10.961227,68.000000,4,4.200377,55.000000,7,1.548497,49.000000,5,-0.693084,45.000000,6,-1.386644,44.000000,2,-2.267466,42.000000,,,,,,
1600,00013,7,6,0,0,8,13,-2.611179,41.000000,2,44.561232,127.000000,3,5.758123,58.000000,7,2.139524,51.000000,4,1.193828,49.000000,6,0.512602,47.000000,5,-8.135707,30.000000,,,,,,
1600,00017,7,6,0,0,8,17,-1.744902,43.000000,3,25.299717,97.000000,2,2.915439,52.000000,4,-4.468862,37.000000,5,-6.209359,34.000000,7,-17.487899,11.000000,6,-22.162349,2.000000,,,,,,
1600,00018,7,6,0,0,8,18,11.499273,70.000000,7,6.336295,59.000000,3,0.945920,48.000000,4,-3.569581,39.000000,5,-7.843483,31.000000,2,-8.988581,28.000000,6,-17.724760,11.000000,,,,,,
1600,00019,7,6,0,0,8,19,14.506491,76.000000,2,16.279402,79.000000,7,5.685210,58.000000,3,-1.664303,43.000000,5,-8.639982,29.000000,4,-13.057237,20.000000,6,-22.818996,0.000000,,,,,,
1600,00021,7,6,0,0,8,21,7.606001,62.000000,2,10.019592,67.000000,3,-8.236261,30.000000,4,-10.399831,25.000000,7,-10.816836,25.000000,5,-15.286025,16.000000,6,-24.478912,0.000000,,,,,,
1600,00014,7,6,0,0,8,14,6.701786,60.000000,2,13.457947,73.000000,3,-0.032020,46.000000,5,-0.697597,45.000000,7,-7.109515,32.000000,6,-12.727898,21.000000,4,-16.274181,14.000000,,,,,,
1700,00005,7,6,0,0,8,5,4.959660,56.000000,3,22.416825,92.000000,4,11.850286,70.000000,7,2.776194,52.000000,5,-1.326713,44.000000,2,-4.550962,37.000000,6,-5.635482,35.000000,,,,,,
1700,00017,7,6,0,0,8,17,8.648328,64.000000,3,26.639273,100.000000,2,4.255650,55.000000,4,-2.719440,41.000000,5,-5.305804,36.000000,7,-6.912055,32.000000,6,-13.077520,20.000000,,,,,,
1700,00018,7,6,0,0,8,18,23.794710,94.000000,3,8.291689,63.000000,2,3.108151,53.000000,7,1.846690,50.000000,4,-4.778227,37.000000,5,-6.160084,34.000000,6,-15.557704,15.000000,,,,,,
1700,00019,7,6,0,0,8,19,16.702990,80.000000,3,4.995013,56.000000,2,3.057074,53.000000,5,0.010156,46.000000,7,-3.434326,39.000000,4,-8.105296,30.000000,6,-21.273194,3.000000,,,,,,
1700,00021,7,6,0,0,8,21,11.105149,69.000000,2,7.583246,62.000000,3,-1.810294,43.000000,7,-7.639250,31.000000,5,-13.096257,20.000000,4,-19.358279,7.000000,6,-20.642262,5.000000,,,,,,
1700,00014,7,6,0,0,8,14,10.809140,68.000000,2,12.480962,72.000000,3,7.455804,61.000000,4,-15.227984,16.000000,6,-15.553929,15.000000,5,-16.779146,13.000000,7,-17.497016,11.000000,,,,,,
1700,00006,7,6,0,0,8,6,2.044821,50.000000,2,8.200479,63.000000,5,1.969259,50.000000,3,1.074866,49.000000,6,-4.924760,36.000000,7,-5.887572,34.000000,4,-6.862556,33.000000,,,,,,
2000,00001,7,5,0,0,8,1,22.355927,91.000000,7,27.242844,101.000000,2,-0.764717,45.000000,3,-2.379676,42.000000,4,-9.151461,28.000000,6,-11.885847,22.000000,5,-14.991097,16.000000,,,,,,
2000,00015,7,5,0,0,8,15,8.375327,63.000000,7,18.433494,84.000000,3,6.936964,60.000000,2,4.474830,55.000000,6,3.083775,53.000000,4,-10.811550,25.000000,5,-15.851957,14.000000,,,,,,
2000,00018,7,5,0,0,8,18,18.296449,83.000000,2,9.426704,65.000000,3,7.783926,62.000000,4,-12.168574,22.000000,6,-13.465263,19.000000,7,-16.162096,14.000000,5,-20.128043,6.000000,,,,,,
2000,00019,7,5,0,0,8,19,11.381236,69.000000,3,8.820811,64.000000,2,6.615461,60.000000,5,-7.693749,31.000000,6,-8.862144,29.000000,7,-16.738595,13.000000,4,-23.768143,0.000000,,,,,,
2000,00021,7,5,0,0,8,21,11.202784,69.000000,2,13.477249,74.000000,3,2.830590,52.000000,7,-6.436961,33.000000,6,-9.453407,27.000000,5,-18.327029,9.000000,4,-19.157688,8.000000,,,,,,
